id	string
1800834	u,どうしてやんなきゃなんないの？\0
1800835	u,ありがとよ．．．おまえみたいなやつなら、いい友達になれたかもな．．．\0
1800836	u,約束どおり1000万アデナやろう。俺は意外と約束をよく守るオークかもしれねえだろ？\0
1800837	u,ありがとよ！でも、1000万アデナの話はうそだよ～ん。あばよ！\0
1800838	u,俺の話を信じるとは、おまえも愚かしいな。\0
1800839	u,うっう．．．お前にのろいをかけてやる！\0
1800840	u,俺．．．ほんとに戦うのいやだったのに．．．\0
1800841	u,4匹のカーシャの目が全て出現しました！\0
1800842	u,カーシャの目から強力な呪いの気が感じられます！\0
1800843	u,カーシャの目を倒して強力な呪いを消し去りましょう！\0
1800844	u,わしは祭壇を守っている。祭壇のそばから離れるわけにはいかん！\0
1800845	u,$s1！あやつらを片付けねばならぬ。できる限り力を貸そう。\0
1800846	u,おい！$s1、そんなに離れるな。\0
1800847	u,よくやった。$s1、力になれて嬉しい。\0
1800848	u,我々の眠りを邪魔するのは誰だ！\0
1800849	u,皆の者！こやつに思い知らせてやれ。\0
1800850	u,シャイドの雄たけびが回を増しつつあります。\0
1800851	u,警報：開発妨害勢力発見！不測の事態対応計画に基づいて自動目標設定！\0
1800852	u,対．象．認．識．ター．ゲッ．ト．設．定．\0
1800853	u,ター．ゲッ．ト．危．険．レ．ベ．ル．最．高．位．対．応．開．始．\0
1800854	u,魔法陣が脅かされている。守護霊たちよ、守りに着け！\0
1800855	u,インナドリルの．．．命のために．．．儀式を．．．終えねば．．．\0
1800856	u,魔法陣を．．．死守せよ．．．この命と．．．引き換えてでも．．．\0
1800857	u,プングルイ ムグルワナプ！\0
1800858	u,ナイア ワガナグル プタグン！\0
1800859	u,駆．動．装．置．半．壊．推．進．力．急．速．低．下．\0
1800860	u,魔法陣に縛られた身とはいえ．．．おまえだけは許さねえ．．．\0
1800861	u,巨人たちよ、侵入者発見！\0
1800862	u,むなしい．．．しかしこのままでは終われない！\0
1800863	u,私の前に立つ者はすべからく滅する！\0
1800864	u,眠い！もう私を起こすな！\0
1800865	u,侵 入 者 発 見\0
1800866	u,あのキャンドルがザケンの居場所を示すのだ。破壊せよ。\0
1800867	u,ザケン様を眠りから覚ますのは誰だ！\0
1800868	u,下の方で私を探しているな、愚か者どもめ。\0
1800869	u,見当違いなところで私を探しているな、まぬけどもめ。\0
1800870	u,上の方で私を探しているな、ばか者どもめ。\0
1800871	u,悪いがこれだけしかない．．．見逃してくれ！\0
1800872	u,プングルイ ムグルワナプ ナイア ワガナグル プタグン！\0
1800873	u,駆．動．装．置．全．壊．移．動．停．止．\0
1800874	u,ああ．．．魔法陣からの脱出はもはや．．．\0
1800875	u,もうばれてるぞ！\0
1800876	u,何やつ！\0
1800877	u,レベル$s1の$s2を獲得しました。\0
1800878	u,太古の生命石獲得\0
1800879	u,インベントリの重量、数量が80％以上の状態では太古の生命石は獲得できません。\0
1800880	u,おまえらはもはや私の手中から逃れられない！\0
1800881	u,インスタント ゾーンの残り時間が20分延長されました。\0
1800882	u,急げ！\0
1800883	u,俺は流れ者の気質なんだ。\0
1800884	u,こうやって立ってるのもつらい。\0
1800885	u,今度はあっちの方に行ってみようか。\0
1800886	u,よく来たな。\0
1800887	u,お前たちの実力はこんなものか。もっとがんばれ。\0
1800888	u,お前の実力はこの程度とはな．．．相手にする価値もないわ！\0
1800889	u,死んでまで獲物を探す猟犬のように裏道をさまよわせるのか！\0
1800890	u,熱中症を受けてみろ！灼熱の熱中症を3段階まで耐え抜くことができたら、ヒューミッド様がおまえの相手をなさるだろう。\0
1800891	u,まあせいぜい期待しろよ。ヒューミッド様は冷気砲攻撃を10回以上耐え抜く熱いお方だからな。\0
1800892	u,ヒューミッドを倒すには、ドクター アイスの熱中症予防効果を受けて、冷気砲攻撃を10回以上使ってください。\0
1800893	u,飛んで火に入る夏の虫．．．$s1かかってこい！\0
1800894	u,つめてぇ！冷気砲だな！俺は冷たいのが苦手なんだ！\0
1800895	u,ふう、はずれだよ～ん！お前の腕はそんなもんか。\0
1800896	u,俺の盗んだ大切な品をやるから．．．もういじめないでぇ～\0
1800897	u,大当たりアイテムをやろうとしたのに．．．インベントリーがいっぱいだな。じゃね～\0
1800898	u,$s1はヒューミッドを倒してS84アイテムを獲得しました。\0
1800899	u,$s1はヒューミッドを倒してS80アイテムを獲得しました。\0
1800900	u,お前のへなちょこ冷気砲ごときが俺に通じるとでも思ってるのか！相手にする価値もない！\0
1800901	u,あれっ？どこに隠れたんだ？俺の相手がいないぞ。それじゃ、忙しいから俺はこれで．．．\0
1800902	u,リアクションがないなあ。冷気砲もないくせに、俺に挑むのは千年早いわ！\0
1800903	u,ここはどこや！俺を呼んだのは誰や！\0
1800904	u,じゃーん！俺、スイカやでっ！\0
1800905	u,俺のこと、呼んだ？\0
1800906	u,スイカの登場やでっ！これからどんどん育つでっ！\0
1800907	u,へえ、ひさしぶりやん！\0
1800908	u,大きいスイカにな～れ！やっぱり夏はスイカやもんねぇ。\0
1800909	u,俺のこと、呼んだ？そろそろ何か出るって思ってるんとちゃうの？\0
1800910	u,立派に育った俺の姿、見たいやろ？\0
1800911	u,へへへっ！一緒にやろう！\0
1800912	u,うまいこと育てたらビッグスイカ、失敗したら出来損ないやでっ！\0
1800913	u,じゃーん！変身したでっ！\0
1800914	u,さーて、良質な大きなスイカやろかな？不良な大きなスイカやろかな？\0
1800915	u,大きくなってもうたがな～さあ、かかれっ！\0
1800916	u,大きくなるぅ～強くなるぅ～願いを言うてみ！\0
1800917	u,出来損ないにな～れ！って、もう育ちまくりやんっ！\0
1800918	u,超でかいスイカにな～れ！はよ起こしてよ！\0
1800919	u,育ってもうたがな～ほな、逃げるでっ！\0
1800920	u,1000万アデナやるから、俺を見逃してくれっ！\0
1800921	u,さ～て、俺の中には何が詰まってるかなっ？\0
1800922	u,よっしゃ、よっしゃ！ほんなら、何をしたらええのかわかってるやろ？\0
1800923	u,ちゃんとせえよ！こぼしてるやん！ほんまにもったいない．．．\0
1800924	u,ああ、ええ気持ちやっ！もっとかけて！\0
1800925	u,むっちゃ気持ちええやん！もっとないの？\0
1800926	u,この下手くそ！はずしまくりやん！\0
1800927	u,げっ！何やねん、これ！賞味期限切れてるんちゃうか？\0
1800928	u,ええがな、ええがな。もっとがんがんかけてや！\0
1800929	u,そこ、ちゃうっちゅ～ねん！ここ、ここ！この、ヘタクソ！\0
1800930	u,げっ！さっきの何やねん！ネクターちゃうんとちゃうの？\0
1800931	u,ちゃんとやってえな！うまいことかけへんかったら、育つもんも育たんでっ！\0
1800932	u,ほんまにネクターはスイカネクターが最高やなっ！はははっ！\0
1800933	u,ええがな、ええがな！もっとがんがんどついてや～\0
1800934	u,なんでどつくねん！暴力ハンタ～イ！もっとネクターくれよ！\0
1800935	u,割れたらどないすんねんっ！\0
1800936	u,育ってもおらんのに食うんかいっ！勝手にせえ！\0
1800937	u,どんどんどついてや～ネクターもほしいねん！\0
1800938	u,しおれてもうたらどないすんねん！責任取ってや～\0
1800939	u,しおれてもうたら、骨折り損のくたびれ儲けやでっ！そんなに俺が嫌いなんか？\0
1800940	u,おいおい、もっとがんばれよ～\0
1800941	u,俺はネクターも飲まんと死んでまうんや。恋を知らんと死ぬようなもんや！助けてくれっ！\0
1800942	u,ああ、俺はもう死ぬんや．．．悲しい．．．\0
1800943	u,じらし過ぎやねん！もう飽きたわ！30秒以内にくれへんかったら、帰るでっ！\0
1800944	u,もう20秒しかないでっ！\0
1800945	u,あぁ、残り10秒！9．．．8．．．7．．．\0
1800946	u,ネクターをくれへんかったら、2分後に帰るでっ！\0
1800947	u,ネクターをくれへんかったら、1分後に帰るでっ！\0
1800948	u,俺、帰るわ。ほな、さいなら！\0
1800949	u,残念やな。ビックスイカとはこれでおさらばや。\0
1800950	u,遅いねんっ！ほな、さいなら！\0
1800951	u,俺、もう行かなあかんねん。次を楽しみにしてるでっ！\0
1800952	u,残念やな。もうちょっとやったのに。\0
1800953	u,へえ、ええ音色やな。\0
1800954	u,なあ、なあ、一曲歌ってもええか？\0
1800955	u,ええ曲っちゅうのは果物にも伝わるねん。\0
1800956	u,ええアンバイやぁ～もっと聞かせてえなぁ！\0
1800957	u,俺のためだけに弾いてくれるんか？うれしいなあ！\0
1800958	u,なあ、何か音おかしいんとちゃう？\0
1800959	u,ええがな、ええがな！\0
1800960	u,ああ～、何か身体がムズムズしてきたわ！\0
1800961	u,あっ、この和音！もう最高やな！もっと聞かせてえなぁ！\0
1800962	u,これやがな！このサウンドが聴きたかってん！アンタ、ミュージシャンになれるんとちゃう？\0
1800963	u,こんなんちゃう！どつくんやったら、もっとちゃんとせえよ！\0
1800964	u,痛いっちゅ～ねん！俺は音楽が聴きたいねん！ちゃんとせえよ！\0
1800965	u,俺の心と身体に響くような、ええサウンドで頼むでっ！\0
1800966	u,これちゃうがな！あれや、あれ！クロノの楽器！あれでやれよ！\0
1800967	u,ああ、ヒマや。音楽ないから、ヒマでしゃ～ない。俺、もう帰るでっ。\0
1800968	u,こんなん、俺好かんねん！音の出るやつで頼むわ！\0
1800969	u,大きいスイカは音楽だけでも開くねんで。武器でどつきたおしてもあかん。\0
1800970	u,楽器で頼むわ！こんなん、俺好かんねん！楽器でな！\0
1800971	u,むちゃすごいアタックやな！せやけど音がないんやったら無駄やでっ！\0
1800972	u,それはモンスター用やっちゅ～ねん！俺がクロノがええねん！\0
1800973	u,割れるでっ！\0
1800974	u,できそこないを何をそないに大事にしてるねん！\0
1800975	u,どないや、俺とのひと時、楽しかったやろ？\0
1800976	u,ビッグスイカになりますようにっ！\0
1800977	u,あかん！俺はもう死ぬ！\0
1800978	u,うわっ！何じゃ、こりゃ～っ！\0
1800979	u,これで仕舞いやっ！\0
1800980	u,く、くやしいっ！\0
1800981	u,スイカ、割れるでっ！アイテムが出るでっ！\0
1800982	u,割れてもうたがなっ！中身がどくどく出てるやん！\0
1800983	u,ほな、優しく頼むでっ！\0
1800984	u,へえ、なかなかの腕やん！\0
1800985	u,おらおら、ちゃんとどつかんかいっちゅ～ねん！\0
1800986	u,俺はドMやねん。もっとどついてくれよ！\0
1800987	u,がんばらんかいな！時間、あれへんがな。\0
1800988	u,そんなんで割れる思ってんのちゃうやろな？\0
1800989	u,ええがな、ええがな！そんなんで引き続き頼むわ。\0
1800990	u,せやせや、そこそこ！ちゃうちゃう！もっと右や！\0
1800991	u,なんや、そのネコパンチみたいなんは？お前はあかん！\0
1800992	u,考えるより叩くが易し、っちゅ～やっちゃな。\0
1800993	u,頼む、もっとネクターくれ！\0
1800994	u,ネクターなかったら育たへんやん！\0
1800995	u,がんばって育てろよ！うまいこと育てたらビッグスイカ、失敗したら出来損ないやでっ！\0
1800996	u,腹減った～ネクター飲ませえ！腹減った～ネクター飲ませえ！この歌、知らんか？\0
1800997	u,ネクターや、ネクターをよこせ！ネクタイ、ちゃうで！さぶっ！\0
1800998	u,ネクターくれたらどんどん育つでっ！\0
1800999	u,俺はまだ未熟やねん！もうほんまにイラチやなぁ～もうちょっと待てよ！\0
1801000	u,俺はなあ、将来大物になるねん！ちゃんと育ててくれさえしたらな。\0
1801001	u,ビッグなスイカがほしいんか？俺は出来損ないでもええ。\0
1801002	u,俺を信じてネクターをくれたらええねん！ほんなら、ビッグなスイカになったるでっ！\0
1801003	u,やはりべレスは魔力をすべて回復したようだな。残っているのは痕跡だけだ．．．\0
1801004	u,指揮チャンネル リーダー $s1、ベレスのリングを得ました。\0
1801005	u,あたいを召喚するとは相当の自信だな。それじゃ、ジャック ゲーム始めるぞ！\0
1801006	u,どうも！ジャック ゲーム、楽しんでくださいね。\0
1801007	u,始めるぞ！それじゃ好きなカードを出せ！\0
1801008	u,始めますよ！それじゃ好きなカードを出してください。\0
1801009	u,ディケイド パンプキン カードでも出そうか。\0
1801010	u,ディケイド パンプキン カードを出します。\0
1801011	u,ジャック パンプキン カードでも出そうか。\0
1801012	u,ジャック パンプキン カードを出します。\0
1801013	u,あああ、あたいの大事なファンタスティック チョコバナナ ウルトラ フレーバー キャンディが！次はこうは行かないぞ！\0
1801014	u,大事なキャンディが．．．でもいいです。あげますよ。\0
1801015	u,キャンディがなくなった．．．ちぇっ！おもちゃ箱をくれてやるよ！\0
1801016	u,キャンディがなくなっちゃいました．．．それじゃ、代わりにおもちゃ箱をあげましょう。\0
1801017	u,あたいのカード、見てんじゃねえよ！次はすげえスクロールをかけるぞ！\0
1801018	u,わくわくする勝負ですね。次勝ったら特別なスクロールをあげましょう。\0
1801019	u,すげえじゃん！地下世界のプロリーグでも通じるんじゃねえの？\0
1801020	u,プロでもここまではできませんよ。すごいですね。\0
1801021	u,どっちがモンスターだよ！次はあたいの大事な変身スティックをかけるぞ！\0
1801022	u,また私の負けですね．．．次は負けませんよ！変身スティックをかけます。\0
1801023	u,くそっ！また負けだ！次はすげえプレゼントをかけるぞ！期待しろよ！\0
1801024	u,ホントにすごいですね。次はものすごいプレゼントをかけますよ。期待してくださいね。\0
1801025	u,これ以上お前に勝たせるのはあたいのプライドが許さねえ！\0
1801026	u,ここで負けたら恥ずかしいなぁ．．．\0
1801027	u,名前は何だ！？覚えておこう。\0
1801028	u,地上世界の人はゲームがうまいですねぇ。\0
1801029	u,地下世界でけっこうやってんだろ？\0
1801030	u,こんなにうまい人は初めてですよ。\0
1801031	u,13連勝かよ。まぐれだよ、まぐれ！\0
1801032	u,13連勝だなんて、想像もしませんでしたよ。\0
1801033	u,こんなのは生まれて初めてだよ！次はあたいの宝物、ゴールデン ジャック オ ランタンをやるぞ！\0
1801034	u,プロでも難しい14勝を！次は私の宝物、ゴールデン ジャック オ ランタンをかけますよ！\0
1801035	u,もうだめだ！降参だ！あたいの583年の人生でお前が最高だよ！\0
1801036	u,これ以上やっても意味がありませんね。最高の相手でしたよ。\0
1801037	u,今度はあたいの勝ちだな。おもしろかったぞ。\0
1801038	u,今度は私の勝ちですね。楽しかったです。\0
1801039	u,やっぱ地上人はおもしれえなあ！それじゃな！\0
1801040	u,また呼んでくださいね。あなたとはまたやりたいですね。\0
1801041	u,ゲーム、もっとやるか。プレゼントはもうないから、キャンディをやる。\0
1801042	u,ゲーム、もっとやりますか。プレゼントはもうないけど、勝ったらキャンディをあげましょう。\0
1801043	u,お前は今までのジャック ゲーム プレイヤーの中で最高だ！やめだ、やめだ！\0
1801044	u,わああ、かっこいい！こんなにすごい人は初めてですよ。もうや～めた！\0
1801045	u,$s1様はジャック ゲームで $s2連勝達成です！\0
1801046	u,おめでとうございます！$s1様はジャック ゲームで $s2連勝達成です！\0
1801047	u,ジャック ゲーム1位、おめでとうございます！\0
1801048	u,どもども、ベルダです。ジャック ゲーム1位、おめでとうございます！村にいる弟のクルドから衝撃！のプレゼントがもらえますよ。それじゃ、またゲームしにきてくださいね。\0
1801049	u,お前、ジャック ゲーム初めてだろ？カード出すタイミングもわかんねえみたいだしな。\0
1801050	u,ジャック ゲームがまだよくわかってないみたいですね。カードはタイミングを合わせて出さなきゃ～\0
1801051	u,あたいの頭の上のゲージが0になる前にマスクに付いてるカード スキルを使わなきゃなんねえんだよ。\0
1801052	u,私の頭の上のゲージが0になる前にマスクに付いてるカード スキルを使わなきゃならないんですよ。\0
1801053	u,あたいと同じカードを出したらお前の勝ちだ。違ってたらあたいの勝ちだ。わかったろ？じゃ、もっぺん行くぞ！\0
1801054	u,私と同じカードを出したらあなたの勝ちです。違ってたら私の勝ちです。それじゃ、もう一回行きますよ！\0
1801055	u,げっ！カード出してねえじゃん！ゲージが0になる前にカード スキルを使わなきゃなんねえんだよ。じゃ、行くぞ！\0
1801056	u,あああ、カード出してませんね。カード スキルはタイミングを合わせて使わなきゃ～残念！それじゃ、行きますよ！\0
1801057	u,あたいがジャック ゲームのこと、教えてやるぜ！そしたら、ゲームが3回できるんだぜ！\0
1801058	u,行くぞ！好きなカードを出せ！カード スキルはマスクに付いてるぞ。\0
1801059	u,あたいと同じカードを出したからお前の勝ちだな。\0
1801060	u,あたいと違うカードを出したからお前の負けだな。\0
1801061	u,練習だから買ってもキャンディはやんねえぞ！\0
1801062	u,残念。もっぺん練習しようぜ。\0
1801063	u,カードを出すタイミングに気をつけろ。あたいが合図したらカード スキルを使っちゃいな！\0
1801064	u,ジャック オ ランタン マスクにカード スキルがついてるだろ？それを使いな。\0
1801065	u,あたいと同じカードを出せばお前の勝ちだ。あたいと違うカードを出せばあたいの勝ちだ。それじゃ、もっぺん行くぞ！\0
1801066	u,またカード出してねえじゃん！もういい、また今度やろうぜ。それじゃな。\0
1801067	u,ジャック ゲームのことがちょっとわかっただろ？本番はウルとベルダとやるんだ。それじゃな！\0
1801068	u,はははっ。\0
1801069	u,どこを見てるんだ？\0
1801070	u,私はここにいる。\0
1801071	u,至近距離からの集中攻撃でヴァラカスは集中できないだろう。\\n続けて攻撃すればチャンスがつかめるはずだ！\0
1801072	u,とある勇士の一撃がヴァラカスの分厚い鱗を傷つけた。\\nヴァラカスの防御力が大幅に落ちているぞ！\0
1801073	u,至近距離からの集中攻撃にうろたえたヴァラカスは隙を見せているぞ！\0
1801074	u,遠距離からの集中攻撃でヴァラカスは頭に来ている。\\n続けて攻撃すれば危機に瀕するかもしれない！\0
1801075	u,卑怯な反撃が続いてヴァラカスの怒りが頂点に達した。\\nヴァラカスの攻撃力が大幅に上がったぞ！\0
1801076	u,遠距離距離からの集中攻撃に怒ったヴァラカス、目標を激しく攻撃しているぞ！\0
1801077	u,タンタどもよ、聞け！私が戻ってきた！黒い深淵の預言者ユゴロスもいる。恐れるでない！\0
1801078	u,よく来たな、$s1！黒い深淵にささげるに値するいけにえか見てみようではないか！\0
1801079	u,相手にとって不足はない！しかし、私には黒い深淵がくださった聖薬、深淵草がある！\0
1801080	u,むははは！この口の中のぴりっとした感じ！黒い深淵がくださった力が私を生き返らせるのだ！\0
1801081	u,なんてことだ！深淵草を使えなくするとは．．．それがいかに不敬であるかわかっているのか！\0
1801082	u,こんなくたびれたやつを、黒い深淵にいけにえとして捧げるわけにはいかない！\0
1801083	u,タンタどもよ、聞け！黒い深淵が飢えていらっしゃる！新鮮ないけにえを捧げよ！\0
1801084	u,こ、この私が敗北するとは！黒い深淵よ、私を受け入れたまえ．．．\0
1801085	u,警報装置破壊。侵入者排除。\0
1801086	u,1段階スタート\0
1801087	u,2段階スタート\0
1801088	u,3段階スタート\0
1801089	u,4段階スタート\0
1801090	u,次の戦闘までの残り時間\0
1801091	u,猛獣は飼料を食べました。お腹がいっぱいになったのか、何の反応も見せません。\0
1801092	u,猛獣は飼料を食べずに吐き出します。\0
1801093	u,猛獣は飼料を食べずにあなたを攻撃します。\0
1801094	u,ゴールデン スパイスが足りないため、$s1があなたのもとを去ります。\0
1801095	u,クリスタル スパイスが足りないため、$s1があなたのもとを去ります。\0
1801096	u,$s1様！神のご加護のあらんことを！\0
1801097	u,フレヤが動き出しました。\0
1801098	u,くそ．．． こんなところで死ぬとは．．．\0
1801099	u,ようやく一息つけそうだ。あなたは．．．誰が遣わしたのか大体の見当はつくが．．．\0
1801100	u,バランスの$s1\0
1801101	u,敏捷な$s1\0
1801102	u,祝福の$s1\0
1801103	u,鋭い$s1\0
1801104	u,使いでのある$s1\0
1801105	u,乱暴な$s1\0
1801106	u,アルパイン クッカブロ\0
1801107	u,アルパイン クーガー\0
1801108	u,アルパイン バッファロー\0
1801109	u,アルパイン グレンデル\0
1801110	u,戦闘終了制限時間\0
1801111	u,どこからか強い魔力が感じられます。\0
1801112	u,俺の訓練兵を攻撃するとは！\0
1801113	u,秩序を乱すのは誰だ！\0
1801114	u,教官が死んでしまった！\0
1801115	u,隊列を整えよ！\0
1801116	u,ほれ、メシだ。\0
1801117	u,さっさとメシ食えよ。\0
1801118	u,わあ、おいしそう！\0
1801119	u,メシ食いに行こうぜ。\0
1801120	u,氷宮よ！侵入者におまえの息吹を！\0
1801121	u,私の騎士たちよ！忠誠心を示せ！\0
1801122	u,もはやがまんならぬ！\0
1801123	u,氷宮よ！私の呼び掛けに答えよ！\0
1801124	u,空間が徐々に揺れだすのを感じます。\0
1801125	u,もはや看過できん。\0
1801126	u,タクラカンが力を集めて攻撃を開始します。\0
1801127	u,タクラカンがコクラコンの力をまともに受けて弱まります。\0
1801128	u,周囲にほとばしるコクラコンの力。\0
1801129	u,姿を隠す準備をするタクラカン。\0
1801130	u,雄叫びを残して空虚の空間へと姿を消すタクラカン。\0
1801131	u,トルンバが動き出しました。\0
1801132	u,トルンバの丈夫な皮膚から反応が感じられます。\0
1801133	u,トルンバの丈夫な皮膚に跡が残ります。\0
1801134	u,トルンバの眼光が弱くなります。\0
1801135	u,トルンバは左足に傷を負いました。\0
1801136	u,トルンバは右足に傷を負いました。\0
1801137	u,トルンバは左腕に傷を負いました。\0
1801138	u,トルンバは右腕に傷を負いました。\0
1801139	u,トルンバの丈夫な皮膚に深い傷が付きました。\0
1801140	u,トルンバの眼光が消え入りそうです。\0
1801141	u,トルンバは身を隠そうとしています。\0
1801142	u,トルンバは自らの空間に入って姿を消しました。\0
1801143	u,トルンバが歪んだ空間に身を隠そうとしています。\0
1801144	u,ドーパゲンが動き出しました。\0
1801145	u,レプティリコンの気が凝縮されつつあることが感じられます。\0
1801146	u,ドーパゲンが姿を隠す兆しを見せています。\0
1801147	u,姿を隠す準備をするドーパゲン。\0
1801148	u,ドーパゲンは歪んだ空間へと姿を消しました。\0
1801149	u,マグエン来襲！\0
1801150	u,マグエン プラズマ：ビスタコンが充分にあつまりました。\0
1801151	u,マグエン プラズマ：コクラコンが充分にあつまりました。\0
1801152	u,マグエン プラズマ：レプティリコンが充分にあつまりました。\0
1801153	u,収集機いっぱいのプラズマが調和をなして混じり合います。\0
1801154	u,プラズマ収集機はいっぱいになりましたが、プラズマ同士で衝突、爆発して、消滅します。\0
1801155	u,スッゲー！$s1がソウルストーンの欠片を100個も持っていきやがった。ドロボーだぜ、ドロボー。\0
1801156	u,おい$s1、何かやったのか。1つだったら大して惜しくもないだろう。アハハ！\0
1801157	u,$s1がこの$s2個のやつを引いたぞ！ラッキー！\0
1801158	u,スッカラカンよりはマシだろ？もっと気が悪いって？\0
1801159	u,ありゃまあ、$s1はホントにツイてないねぇ。もうこりゃ神頼みしかないな。\0
1801160	u,ああ、もう終わりだ！くそっ、$s1！これでも持って行きやがれ！\0
1801161	u,スカがなければ大当たりもない。ほれ、スカだ。\0
1801162	u,これぐらいだったらいいだろ？いやだって？おい、泣くなよ～\0
1801163	u,さあ、次は誰だ？どうせ短い人生だ。運だめしと思ってやってみろ。まあ、ともかく見物だけでもしてみなよ。\0
1801164	u,もう誰もやらないのか。何、ビビってんだよ！取って食うわけでもあるまいし。ハハハ！\0
1801165	u,一万個以上持っていきやがったやつもいるんだぜ。武術だけ達者でよかった時代は終わったんだぜ。なんでもできなきゃ。\0
1801166	u,さあ、幸運の女神は誰のもとに！そりゃ、女神に聞いてみなきゃワカンナイけどな。\0
1801167	u,過酷な戦場ではギャンブルが一番の娯楽だぜ。それにこれは安全なんだ。\0
1801168	u,くうっ！\0
1801169	u,まだかよ！\0
1801170	u,エルミアン様はご無事か。俺が生き残ったことすら信じられない．．．\0
1801171	u,君たち側に付いて幾星霜．．．時間が止まったようにすら感じる。\0
1801172	u,私の立場でこんなことを言うのは申し訳ないが．．．君たちにやられたところがズキズキしてたまらない．．．\0
1801173	u,うう．．．すまないが、もはやここまで。家族のもとに戻りたかった．．．\0
1801174	u,どこだ？見えないぞ。\0
1801175	u,一体どこにいるんだ？これじゃ付いていけないじゃないか。\0
1801176	u,すまない．．．もはやこれまで．．．\0
1801177	u,ウウウ．．．生き残ってエルミアン様に再度お目にかかろうとは．．．これで家族のもとに帰られるのでしょうか。\0
1801178	u,か～っ！元気が出てきたぞ！\0
1801179	u,そう、これこれ！カラダが軽くなるこの感じ！\0
1801180	u,わぁ～疲れが吹き飛んじゃうね！\0
1801181	u,あぁ～気持ちいいなぁ～！\0
1801182	u,カラダが綿のように軽くなった～\0
1801183	u,こんなに早く元気になるとはな。$s1、助かったぜ。\0
1801184	u,スッキリしたぁ！あんたは名医だな、$s1先生。\0
1801185	u,すげえな！$s1、あんたはマッサージの歴史を塗り替えた！\0
1801186	u,わぁーっ！五臓六腑に染み渡る～！\0
1801187	u,ジュルル．．．食欲が湧いてきた！\0
1801188	u,ふう．．．ありがとうさぎ！\0
1801189	u,気を失うほどの強い魔力が感じられます。\0
1801190	u,お前たち人間の贈り物なんぞ、もらったところで私が喜ぶとでも思ったのか！\0
1801191	u,こういう時はどういう表情をすればいいのやら。人間の感情とはこういうものなのか。\0
1801192	u,ありがたいという感情は遠い昔の思い出に残っている．．．\0
1801193	u,懐かしい．．．このような感情は前にも感じたことがある．．．\0
1801194	u,私はアイス クイーン フレヤ．．．こんな気分も感情もメリッサの持っていたものに過ぎない！\0
1801195	u,$s1よ．．．お礼と思って取っておけ。何も怪しむことはない。ちょっと心変わりしただけだ．．．\0
1801196	u,誰かの好意なるものは決して気分の悪いものではないな．．．$s1よ、お前の誠意を受け取ることとしよう。\0
1801197	u,残り$s1$s2$s3分です。\0
11001	u,|Lv.75～99| 太古の島へ\0
11002	u,|Lv.75～99| 太古の島へ(進行中)\0
11003	u,|Lv.75～99| 太古の島へ(完了)\0
11004	u,|Lv.75～99| 太古の島へ\0
11101	u,|Lv.75～99| エルクロッキー ハンターの証\0
11102	u,|Lv.75～99| エルクロッキー ハンターの証(進行中)\0
11103	u,|Lv.75～99| エルクロッキー ハンターの証(完了)\0
11104	u,|Lv.75～99| エルクロッキー ハンターの証\0
12401	u,|Lv.75～99| エルクロッキーとの遭遇\0
12402	u,|Lv.75～99| エルクロッキーとの遭遇(進行中)\0
12403	u,|Lv.75～99| エルクロッキーとの遭遇(完了)\0
12404	u,|Lv.75～99| エルクロッキーとの遭遇\0
12501	u,|Lv.76～99| 凶暴な神の名は：1\0
12502	u,|Lv.76～99| 凶暴な神の名は：1(進行中)\0
12503	u,|Lv.76～99| 凶暴な神の名は：1(完了)\0
12504	u,|Lv.76～99| 凶暴な神の名は：1\0
12601	u,|Lv.77～99| 凶暴な神の名は：2\0
12602	u,|Lv.77～99| 凶暴な神の名は：2(進行中)\0
12603	u,|Lv.77～99| 凶暴な神の名は：2(完了)\0
12604	u,|Lv.77～99| 凶暴な神の名は：2\0
51001	u,|Lv.1～99| 血盟、名声を手に入れる\0
51002	u,|Lv.1～99| 血盟、名声を手に入れる(進行中)\0
51004	u,|Lv.1～99| 血盟、名声を手に入れる\0
64101	u,|Lv.77～99| サイレンに向かって突撃！\0
64102	u,|Lv.77～99| サイレンに向かって突撃！(進行中)\0
64104	u,|Lv.77～99| サイレンに向かって突撃！\0
64201	u,|Lv.75～99| 太古の強力な生物の研究\0
64202	u,|Lv.75～99| 太古の強力な生物の研究(進行中)\0
64204	u,|Lv.75～99| 太古の強力な生物の研究\0
64301	u,|Lv.75～99| エルクロッキー族の栄枯盛衰\0
64302	u,|Lv.75～99| エルクロッキー族の栄枯盛衰(進行中)\0
64304	u,|Lv.75～99| エルクロッキー族の栄枯盛衰\0
66201	u,|Lv.61～80| カード ゲームをしよう\0
66202	u,|Lv.61～80| カード ゲームをしよう(進行中)\0
66204	u,|Lv.61～80| カード ゲームをしよう\0
66301	u,|Lv.50～99| 誘惑の囁き\0
66302	u,|Lv.50～99| 誘惑の囁き(進行中)\0
66304	u,|Lv.50～99| 誘惑の囁き\0
68801	u,|Lv.75～99| エルクロッキー襲撃隊を退けろ！\0
68802	u,|Lv.75～99| エルクロッキー襲撃隊を退けろ！(進行中)\0
68804	u,|Lv.75～99| エルクロッキー襲撃隊を退けろ！\0
66300	u,カードなし\0
66311	u,<font color="ff453d">太陽のカード：1</font>\0
66312	u,<font color="ff453d">太陽のカード：2</font>\0
66313	u,<font color="ff453d">太陽のカード：3</font>\0
