name	id_mk	id_recipe	level	id_item	count	UNK[0]	UNK[1]	mp_cost	success_rate	mat_cnt	item_1	count_1	unk_1	item_2	count_2	unk_2	item_3	count_3	unk_3	item_4	count_4	unk_4	item_5	count_5	unk_5	item_6	count_6	unk_6	item_7	count_7	unk_7	item_8	count_8	unk_8	item_9	count_9	unk_9	item_10	count_10	unk_10	item_11	count_11	unk_11	item_12	count_12	unk_12
a,mk_blue_wolve's_tunic_ii\0	398	4161	7	2398	1	1	0	183	100	8	4161	1	0	4084	13	0	4046	2	475	1894	88	41	1895	44	42	4043	44	0	1460	73	0	2132	14	0												
a,mk_tunic_of_doom_i\0	399	4987	7	2399	1	1	0	183	60	7	4987	1	0	4085	13	0	1894	64	41	1895	32	42	4043	32	0	1460	32	0	2132	14	0															
a,mk_tunic_of_doom_ii\0	400	4162	7	2399	1	1	0	183	100	8	4162	1	0	4085	13	0	4046	2	475	1894	88	41	1895	44	42	4043	44	0	1460	73	0	2132	14	0												
a,mk_blue_wolve's_hose_i\0	401	4988	7	2403	1	1	0	183	60	7	4988	1	0	4086	13	0	1894	30	41	1895	30	42	4043	30	0	1460	18	0	2132	8	0															
a,mk_blue_wolve's_hose_ii\0	402	4163	7	2403	1	1	0	183	100	8	4163	1	0	4086	13	0	4046	1	475	1894	41	41	1895	41	42	4043	41	0	1460	47	0	2132	8	0												
a,mk_hose_of_doom_i\0	403	4989	7	2404	1	1	0	183	60	7	4989	1	0	4087	13	0	1894	30	41	1895	30	42	4043	30	0	1460	18	0	2132	8	0															
a,mk_hose_of_doom_ii\0	404	4164	7	2404	1	1	0	183	100	8	4164	1	0	4087	13	0	4046	1	475	1894	41	41	1895	41	42	4043	41	0	1460	47	0	2132	8	0												
a,mk_blue_wolve's_helmet_i\0	405	4990	7	2416	1	1	0	183	60	7	4990	1	0	4088	13	0	1892	1	40	1894	40	41	4043	4	0	1460	14	0	2132	7	0															
a,mk_blue_wolve's_helmet_ii\0	406	4165	7	2416	1	1	0	183	100	7	4165	1	0	4088	13	0	4048	1	477	1894	50	41	4043	5	0	1460	39	0	2132	7	0															
a,mk_doom_helmet_i\0	407	4991	7	2417	1	1	0	183	60	7	4991	1	0	4089	13	0	1892	1	40	1894	40	41	4043	4	0	1460	14	0	2132	7	0															
a,mk_doom_helmet_ii\0	408	4166	7	2417	1	1	0	183	100	7	4166	1	0	4089	13	0	4048	1	477	1894	50	41	4043	5	0	1460	39	0	2132	7	0															
a,mk_blue_wolve's_boots_i\0	409	4992	7	2439	1	1	0	183	60	7	4992	1	0	4090	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_blue_wolve's_boots_ii\0	410	4167	7	2439	1	1	0	183	100	8	4167	1	0	4090	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_doom_gloves_i\0	411	4993	7	2475	1	1	0	183	60	7	4993	1	0	4091	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_doom_gloves_ii\0	412	4168	7	2475	1	1	0	183	100	8	4168	1	0	4091	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_blue_wolve's_gloves_i\0	421	4998	7	2487	1	1	0	183	60	7	4998	1	0	4096	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_blue_wolve's_gloves_ii\0	422	4173	7	2487	1	1	0	183	100	8	4173	1	0	4096	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_shrnoen's_boots_i\0	423	4958	6	554	1	1	0	174	60	7	4958	1	0	4097	12	0	1894	16	41	1885	2	33	4043	2	0	1459	25	0	2132	2	0															
a,mk_shrnoen's_boots_ii\0	424	4174	6	554	1	1	0	174	100	8	4174	1	0	4097	12	0	4046	1	475	1894	24	41	1885	3	33	4043	3	0	1459	33	0	2132	2	0												
a,mk_avadon_boots_i\0	425	4959	6	600	1	1	0	174	60	7	4959	1	0	4098	12	0	1894	16	41	1885	2	33	4043	2	0	1459	25	0	2132	2	0															
a,mk_avadon_boots_ii\0	426	4175	6	600	1	1	0	174	100	8	4175	1	0	4098	12	0	4046	1	475	1894	24	41	1885	3	33	4043	3	0	1459	33	0	2132	2	0												
a,mk_doom_boots_i\0	427	4999	7	601	1	1	0	183	60	7	4999	1	0	4099	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_doom_boots_ii\0	428	4176	7	601	1	1	0	183	100	8	4176	1	0	4099	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_shrnoen's_gauntlet_i\0	429	4960	6	612	1	1	0	174	60	7	4960	1	0	4100	12	0	1894	16	41	1885	2	33	4043	2	0	1459	25	0	2132	2	0															
a,mk_shrnoen's_gauntlet_ii\0	430	4177	6	612	1	1	0	174	100	8	4177	1	0	4100	12	0	4046	1	475	1894	24	41	1885	3	33	4043	3	0	1459	33	0	2132	2	0												
a,mk_shrnoen's_shield_i\0	431	4961	6	633	1	1	0	174	60	8	4961	1	0	4101	12	0	1890	6	38	1888	2	36	1894	2	41	4043	2	0	1459	25	0	2132	3	0												
a,mk_shrnoen's_shield_ii\0	432	4178	6	633	1	1	0	174	100	9	4178	1	0	4101	12	0	4046	1	475	1890	12	38	1888	4	36	1894	4	41	4043	4	0	1459	16	0	2132	3	0									
a,mk_shrnoen's_helmet_i\0	433	4962	6	503	1	1	0	174	60	7	4962	1	0	4102	12	0	1892	1	40	1894	20	41	4043	2	0	1459	30	0	2132	4	0															
a,mk_shrnoen's_helmet_ii\0	434	4179	6	503	1	1	0	174	100	7	4179	1	0	4102	12	0	4048	1	477	1894	40	41	4043	4	0	1459	41	0	2132	4	0															
a,mk_silver_arrow\0	435	4180	4	1343	550	1	0	120	100	2	1878	1	28	1873	5	0																														
a,mk_pata_i\0	436	5008	6	264	1	1	0	171	60	8	5008	1	0	4103	12	0	1890	70	38	1888	70	36	1885	35	33	4042	35	0	1459	310	0	2132	55	0												
a,mk_pata_ii\0	437	4181	6	264	1	1	0	171	100	9	4181	1	0	4103	12	0	4045	3	474	1890	100	38	1888	100	36	1885	50	33	4042	50	0	1459	467	0	2132	55	0									
a,mk_great_sword_i\0	438	4963	6	78	1	1	0	174	60	8	4963	1	0	4104	12	0	1891	3	39	1890	80	38	1888	40	36	4042	40	0	1459	350	0	2132	62	0												
a,mk_great_sword_ii\0	439	4182	6	78	1	1	0	174	100	8	4182	1	0	4104	12	0	4047	3	476	1890	126	38	1888	63	36	4042	63	0	1459	317	0	2132	62	0												
a,mk_heavy_war_axe_i\0	440	4964	6	91	1	1	0	174	60	8	4964	1	0	4105	12	0	1890	80	38	1888	80	36	1885	40	33	4042	40	0	1459	325	0	2132	62	0												
a,mk_heavy_war_axe_ii\0	441	4183	6	91	1	1	0	174	100	9	4183	1	0	4105	12	0	4045	3	474	1890	118	38	1888	118	36	1885	59	33	4042	59	0	1459	498	0	2132	62	0									
a,mk_sprite's_staff_i\0	442	4965	6	92	1	1	0	174	60	8	4965	1	0	4106	12	0	1893	50	27	1881	100	31	1889	50	37	4042	50	0	1459	330	0	2132	62	0												
a,mk_sprite's_staff_ii\0	443	4184	6	92	1	1	0	174	100	9	4184	1	0	4106	12	0	4045	3	474	1893	75	27	1881	150	31	1889	75	37	4042	75	0	1459	491	0	2132	62	0									
a,mk_kshanberk_i\0	444	4966	6	142	1	1	0	174	60	8	4966	1	0	4107	12	0	1891	2	39	1890	72	38	1888	72	36	4042	36	0	1459	360	0	2132	62	0												
a,mk_kshanberk_ii\0	445	4185	6	142	1	1	0	174	100	8	4185	1	0	4107	12	0	4047	2	476	1890	114	38	1888	114	36	4042	57	0	1459	517	0	2132	62	0												
a,mk_sword_of_valhalla_i\0	446	4967	6	148	1	1	0	174	60	8	4967	1	0	4108	12	0	1891	2	39	1890	72	38	1888	72	36	4042	36	0	1459	360	0	2132	62	0												
a,mk_sword_of_valhalla_ii\0	447	4186	6	148	1	1	0	174	100	8	4186	1	0	4108	12	0	4047	2	476	1890	114	38	1888	114	36	4042	57	0	1459	517	0	2132	62	0												
a,mk_kris_i\0	448	4968	6	229	1	1	0	174	60	8	4968	1	0	4109	12	0	1891	2	39	1890	72	38	1888	72	36	4042	36	0	1459	360	0	2132	62	0												
a,mk_kris_ii\0	449	4187	6	229	1	1	0	174	100	8	4187	1	0	4109	12	0	4047	2	476	1890	114	38	1888	114	36	4042	57	0	1459	517	0	2132	62	0												
a,mk_hell_knife_i\0	450	4969	6	243	1	1	0	174	60	8	4969	1	0	4110	12	0	1891	2	39	1890	72	38	1888	72	36	4042	36	0	1459	360	0	2132	62	0												
a,mk_hell_knife_ii\0	451	4188	6	243	1	1	0	174	100	8	4188	1	0	4110	12	0	4047	2	476	1890	114	38	1888	114	36	4042	57	0	1459	517	0	2132	62	0												
a,mk_arthro_nail_i\0	452	4970	6	267	1	1	0	174	60	8	4970	1	0	4111	12	0	1890	80	38	1888	80	36	1885	40	33	4042	40	0	1459	325	0	2132	62	0												
a,mk_arthro_nail_ii\0	453	4189	6	267	1	1	0	174	100	9	4189	1	0	4111	12	0	4045	3	474	1890	118	38	1888	118	36	1885	59	33	4042	59	0	1459	498	0	2132	62	0									
a,mk_dark_elven_long_bow_i\0	454	4971	6	284	1	1	0	174	60	8	4971	1	0	4112	12	0	1890	125	38	1889	25	37	1885	25	33	4042	25	0	1459	350	0	2132	62	0												
a,mk_dark_elven_long_bow_ii\0	455	4190	6	284	1	1	0	174	100	9	4190	1	0	4112	12	0	4045	3	474	1890	185	38	1889	37	37	1885	37	33	4042	37	0	1459	534	0	2132	62	0									
a,mk_great_axe_i\0	456	4972	6	300	1	1	0	174	60	8	4972	1	0	4113	12	0	1890	100	38	1888	50	36	1885	25	33	4042	25	0	1459	360	0	2132	62	0												
a,mk_great_axe_ii\0	457	4191	6	300	1	1	0	174	100	9	4191	1	0	4113	12	0	4045	4	474	1890	160	38	1888	80	36	1885	40	33	4042	40	0	1459	353	0	2132	62	0									
a,mk_sword_of_damascus_i\0	458	5000	7	79	1	1	0	183	60	8	5000	1	0	4114	13	0	1891	2	39	1890	120	38	1888	120	36	4042	60	0	1460	160	0	2132	98	0												
a,mk_sword_of_damascus_ii\0	459	4192	7	79	1	1	0	183	100	8	4192	1	0	4114	13	0	4047	2	476	1890	172	38	1888	172	36	4042	86	0	1460	341	0	2132	98	0												
a,mk_lancia_i\0	460	5001	7	97	1	1	0	183	60	8	5001	1	0	4115	13	0	1890	160	38	1888	80	36	1885	40	33	4042	40	0	1460	168	0	2132	98	0												
a,mk_lancia_ii\0	461	4193	7	97	1	1	0	183	100	9	4193	1	0	4115	13	0	4045	4	474	1890	232	38	1888	116	36	1885	58	33	4042	58	0	1460	291	0	2132	98	0									
a,mk_deadman's_glory_i\0	462	5002	7	171	1	1	0	183	60	8	5002	1	0	4116	13	0	1890	120	38	1888	120	36	1885	60	33	4042	60	0	1460	165	0	2132	98	0												
a,mk_deadman's_glory_ii\0	463	4194	7	171	1	1	0	183	100	9	4194	1	0	4116	13	0	4045	3	474	1890	172	38	1888	172	36	1885	86	33	4042	86	0	1460	339	0	2132	98	0									
a,mk_art_of_battle_axe_i\0	464	5003	7	175	1	1	0	183	60	8	5003	1	0	4117	13	0	1890	120	38	1888	120	36	1885	60	33	4042	60	0	1460	165	0	2132	98	0												
a,mk_art_of_battle_axe_ii\0	465	4195	7	175	1	1	0	183	100	9	4195	1	0	4117	13	0	4045	3	474	1890	172	38	1888	172	36	1885	86	33	4042	86	0	1460	339	0	2132	98	0									
a,mk_staff_of_evil_sprit_i\0	466	5004	7	210	1	1	0	183	60	8	5004	1	0	4118	13	0	1893	75	27	1881	150	31	1889	75	37	4042	75	0	1460	165	0	2132	98	0												
a,mk_staff_of_evil_sprit_ii\0	467	4196	7	210	1	1	0	183	100	9	4196	1	0	4118	13	0	4045	3	474	1893	108	27	1881	216	31	1889	108	37	4042	108	0	1460	342	0	2132	98	0									
a,mk_demon's_sword_i\0	468	5005	7	234	1	1	0	183	60	8	5005	1	0	4119	13	0	1891	2	39	1890	120	38	1888	120	36	4042	60	0	1460	160	0	2132	98	0												
a,mk_demon's_sword_ii\0	469	4197	7	234	1	1	0	183	100	8	4197	1	0	4119	13	0	4047	2	476	1890	172	38	1888	172	36	4042	86	0	1460	341	0	2132	98	0												
a,mk_bellion_cestus_i\0	470	5006	7	268	1	1	0	183	60	8	5006	1	0	4120	13	0	1890	120	38	1888	120	36	1885	60	33	4042	60	0	1460	165	0	2132	98	0												
a,mk_bellion_cestus_ii\0	471	4198	7	268	1	1	0	183	100	9	4198	1	0	4120	13	0	4045	3	474	1890	172	38	1888	172	36	1885	86	33	4042	86	0	1460	339	0	2132	98	0									
a,mk_hazard_bow_i\0	472	5007	7	287	1	1	0	183	60	8	5007	1	0	4121	13	0	1890	200	38	1889	40	37	1885	40	33	4042	40	0	1460	155	0	2132	98	0												
a,mk_hazard_bow_ii\0	473	4199	7	287	1	1	0	183	100	9	4199	1	0	4121	13	0	4045	3	474	1890	285	38	1889	57	37	1885	57	33	4042	57	0	1460	328	0	2132	98	0									
a,mk_maestro_holder\0	474	4122	6	4045	1	1	0	60	100	3	1887	10	35	4040	10	0	4041	10	0																											
a,mk_maestro_anvil_lock\0	475	4123	6	4046	1	1	0	60	100	3	1888	4	36	4039	4	0	4040	4	0																											
a,mk_craftsman_mold\0	476	4124	6	4047	1	1	0	60	100	3	1891	2	39	4041	20	0	4042	5	0																											
a,mk_maestro_mold\0	477	4125	6	4048	1	1	0	60	100	3	1892	1	40	4039	10	0	4043	5	0																											
a,mk_avadon_shield_i\0	478	4936	6	673	1	1	0	174	60	8	4936	1	0	4439	12	0	1890	9	38	1888	3	36	1894	3	41	4043	3	0	1459	8	0	2132	3	0												
a,mk_avadon_shield_ii\0	479	4441	6	673	1	1	0	174	100	9	4441	1	0	4439	12	0	4046	1	475	1890	12	38	1888	4	36	1894	4	41	4043	4	0	1459	16	0	2132	3	0									
a,mk_comp_soulshot_d\0	480	5153	2	5135	1	1	0	90	100	2	1463	300	20	5192	3	0																														
a,mk_comp_soulshot_c\0	481	5154	4	5136	1	1	0	180	100	2	1464	300	21	5193	3	0																														
a,mk_comp_soulshot_b\0	482	5155	6	5137	1	1	0	270	100	2	1465	300	22	5194	6	0																														
a,mk_comp_spiritshot_d\0	485	5158	2	5141	1	1	0	180	100	2	2510	300	317	5192	6	0																														
a,mk_comp_spiritshot_c\0	486	5159	4	5142	1	1	0	360	100	2	2511	300	318	5193	7	0																														
a,mk_comp_spiritshot_b\0	487	5160	6	5143	1	1	0	540	100	2	2512	300	319	5194	12	0																														
a,mk_comp_bspiritshot_d\0	490	5163	2	5147	1	1	0	180	100	2	3948	300	323	5192	15	0																														
a,mk_comp_bspiritshot_c\0	491	5164	4	5148	1	1	0	360	100	2	3949	300	324	5193	18	0																														
a,mk_comp_bspiritshot_b\0	492	5165	6	5149	1	1	0	540	100	2	3950	300	325	5194	30	0																														
a,mk_knuckle_dust\0	495	4440	5	4233	1	1	0	147	100	6	4438	9	0	1890	54	38	1888	54	36	1885	27	33	1459	200	0	2131	105	0																		
a,mk_reinforcing_agent\0	497	5231	4	5220	1	1	0	40	100	3	1864	10	0	1865	10	0	1869	10	0																											
a,mk_adv_comp_soulshot_d\0	498	5268	2	5251	1	1	0	90	100	2	1463	1000	20	5192	26	0																														
a,mk_adv_comp_soulshot_c\0	499	5269	4	5252	1	1	0	180	100	2	1464	1000	21	5193	25	0																														
a,mk_adv_comp_soulshot_b\0	500	5270	6	5253	1	1	0	270	100	2	1465	1000	22	5194	50	0																														
a,mk_adv_comp_spiritshot_d\0	503	5273	2	5257	1	1	0	180	100	2	2510	1000	317	5192	50	0																														
a,mk_adv_comp_spiritshot_c\0	504	5274	4	5258	1	1	0	360	100	2	2511	1000	318	5193	58	0																														
a,mk_adv_comp_spiritshot_b\0	505	5275	6	5259	1	1	0	540	100	2	2512	1000	319	5194	100	0																														
a,mk_adv_comp_bspiritshot_d\0	508	5278	2	5263	1	1	0	180	100	2	3948	1000	323	5192	125	0																														
a,mk_adv_comp_bspiritshot_c\0	509	5279	4	5264	1	1	0	360	100	2	3949	1000	324	5193	150	0																														
a,mk_adv_comp_bspiritshot_b\0	510	5280	6	5265	1	1	0	540	100	2	3950	1000	325	5194	248	0																														
a,mk_berserker_blade\0	573	5436	6	5286	1	1	0	165	100	7	5530	11	0	1891	3	39	1890	86	38	1888	43	36	5220	172	497	1459	375	0	2131	248	0															
a,mk_heavy_sword\0	574	5437	2	5285	1	1	0	84	100	6	5531	4	0	1883	3	32	1880	60	30	1879	30	29	1458	117	0	2130	34	0																		
a,mk_iron_thread\0	607	5472	4	5549	1	1	0	40	100	2	1868	10	0	1869	5	0																														
a,mk_reinforcing_plate\0	608	5473	4	5550	1	1	0	40	100	2	5549	5	607	1876	5	0																														
a,mk_reorins_mold\0	609	5474	5	5551	1	1	0	50	100	3	1884	40	26	5550	10	608	1877	15	0																											
a,mk_warsmith_mold\0	610	5475	6	5552	1	1	0	60	100	3	1891	1	39	4041	10	0	4042	5	0																											
a,mk_arcsmith_anvil\0	611	5476	6	5553	1	1	0	60	100	3	4046	3	475	4040	20	0	4044	10	0																											
a,mk_warsmith_holder\0	612	5477	6	5554	1	1	0	60	100	3	4045	2	474	4039	10	0	1868	20	0																											
a,mk_divine_gloves\0	309	3018	6	2468	1	1	0	165	100	5	2965	11	0	1894	24	41	1885	3	33	1459	24	0	2131	10	0																					
a,mk_paradia_boots_i\0	351	4977	7	582	1	1	0	183	60	7	4977	1	0	4061	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_paradia_boots_ii\0	352	4138	7	582	1	1	0	183	100	8	4138	1	0	4061	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_elemental_boots_i\0	353	4978	7	588	1	1	0	183	60	7	4978	1	0	4062	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_elemental_boots_ii\0	354	4139	7	588	1	1	0	183	100	8	4139	1	0	4062	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_boots_of_grace_i\0	355	4979	7	590	1	1	0	183	60	7	4979	1	0	4063	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_boots_of_grace_ii\0	356	4140	7	590	1	1	0	183	100	8	4140	1	0	4063	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_silent_chain_gloves_i\0	377	4954	6	2465	1	1	0	174	60	7	4954	1	0	4074	12	0	1894	16	41	1885	2	33	4043	2	0	1459	25	0	2132	2	0															
a,mk_silent_chain_gloves_ii\0	378	4151	6	2465	1	1	0	174	100	8	4151	1	0	4074	12	0	4046	1	475	1894	32	41	1885	4	33	4043	4	0	1459	15	0	2132	2	0												
a,mk_boots_of_blessing_i\0	387	4957	6	595	1	1	0	174	60	7	4957	1	0	4079	12	0	1894	16	41	1885	2	33	4043	2	0	1459	25	0	2132	2	0															
a,mk_boots_of_blessing_ii\0	388	4156	6	595	1	1	0	174	100	8	4156	1	0	4079	12	0	4046	1	475	1894	24	41	1885	3	33	4043	3	0	1459	33	0	2132	2	0												
a,mk_elemental_gloves_i\0	413	4994	7	2480	1	1	0	183	60	7	4994	1	0	4092	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_elemental_gloves_ii\0	414	4169	7	2480	1	1	0	183	100	8	4169	1	0	4092	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_gloves_of_grace_i\0	415	4995	7	2481	1	1	0	183	60	7	4995	1	0	4093	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_gloves_of_grace_ii\0	416	4170	7	2481	1	1	0	183	100	8	4170	1	0	4093	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_implosion_gauntlet_i\0	417	4996	7	2485	1	1	0	183	60	7	4996	1	0	4094	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_implosion_gauntlet_ii\0	418	4171	7	2485	1	1	0	183	100	8	4171	1	0	4094	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_paradia_gloves_i\0	419	4997	7	2486	1	1	0	183	60	7	4997	1	0	4095	13	0	1894	32	41	1885	4	33	4043	4	0	1460	8	0	2132	4	0															
a,mk_paradia_gloves_ii\0	420	4172	7	2486	1	1	0	183	100	8	4172	1	0	4095	13	0	4046	1	475	1894	48	41	1885	6	33	4043	6	0	1460	15	0	2132	4	0												
a,mk_iron_sword\0	783	8294	2	7880	1	1	0	84	100	6	8327	4	0	1883	3	32	1880	60	30	1879	30	29	1458	117	0	2130	34	0																		
a,mk_giants_hammer\0	788	8317	3	7896	1	1	0	120	100	6	8343	7	0	1880	176	30	1879	88	29	1885	44	33	1458	430	0	2130	139	0																		
a,mk_horn_of_glory\0	219	2326	5	325	1	1	0	147	100	7	2088	9	0	1893	26	27	1881	52	31	1889	26	37	5220	78	497	1459	180	0	2131	105	0															
