id	string
528402	a,Acquisition of Divine Sword  (Lv. 82 and Above) (In Progress)\0
528403	a,Acquisition of Divine Sword  (Lv. 82 and Above) (Done)\0
528404	a,Acquisition of Divine Sword (Lv. 82 and Above)\0
528501	a,Meeting Sirra (Lv. 82 and Above)\0
528502	a,Meeting Sirra  (Lv. 82 and Above) (In Progress)\0
528503	a,Meeting Sirra  (Lv. 82 and Above) (Done)\0
528504	a,Meeting Sirra (Lv. 82 and Above)\0
528601	a,Reunion with Sirra (Lv. 82 and Above)\0
528602	a,Reunion with Sirra  (Lv. 82 and Above) (In Progress)\0
528603	a,Reunion with Sirra  (Lv. 82 and Above) (Done)\0
528604	a,Reunion with Sirra (Lv. 82 and Above)\0
528701	a,Story of Those Left (Lv. 82 and Above)\0
528702	a,Story of Those Left  (Lv. 82 and Above) (In Progress)\0
528703	a,Story of Those Left (Lv. 82 and Above) (Done)\0
528704	a,Story of Those Left (Lv. 82 and Above)\0
528801	a,Secret Mission (Lv. 82 and Above)\0
528802	a,Secret Mission  (Lv. 82 and Above) (In Progress)\0
528803	a,Secret Mission  (Lv. 82 and Above) (Done)\0
528804	a,Secret Mission (Lv. 82 and Above)\0
528901	a,Fade to Black (Lv. 82 and Above)\0
528902	a,Fade to Black  (Lv. 82 and Above) (In Progress)\0
528903	a,Fade to Black (Lv. 82 and Above) (Done)\0
528904	a,Fade to Black (Lv. 82 and Above)\0
529001	a,Land Dragon Conqueror (Lv. 83 and Above)\0
529002	a,Land Dragon Conqueror (Lv. 83 and Above) (In Progress)\0
529003	a,Land Dragon Conqueror (Lv. 83 and Above) (Done)\0
529004	a,Land Dragon Conqueror (Lv. 83 and Above)\0
529101	a,Fire Dragon Destroyer (Lv. 83 and Above)\0
529102	a,Fire Dragon Destroyer (Lv. 83 and Above) (In Progress)\0
529103	a,Fire Dragon Destroyer (Lv. 83 and Above) (Done)\0
529104	a,Fire Dragon Destroyer (Lv. 83 and Above)\0
60000	a,I'll start the furnace mechanism. Watch for the pattern.\0
60001	a,Only 1 minute left!\0
60002	a,Just 10 seconds left!\0
60003	a,Now, light the furnaces in the correct order.\0
60004	a,Too late, the torch has run out. Maybe next time.\0
60005	a,That's it, you've done it!\0
60006	u,Too bad… I will not give up on this though.\0
60007	a,I've failed. Any further attempts would be wasteful.\0
60008	a,Furnace of Balance\0
60009	a,Furnace of Protection\0
60010	a,Furnace of Will\0
60011	a,Furnace of Magic\0
60012	a,Divine energy is beginning to encircle.\0
60013	a,For the glory of Solina!\0
60014	a,Punish all those who tread footsteps in this place.\0
60015	a,We are the sword of truth, the sword of Solina.\0
60016	a,We raise our blades for the glory of Solina.\0
60017	a,For the glory of Solina!\0
60018	a,Hey, don't go so fast.\0
60019	a,It's hard to follow.\0
60020	a,Huff huff. You're too fast. I can't follow anymore.\0
60021	a,Ah... I think I remember this place.\0
60022	a,Ah! Fresh air!\0
60023	a,What were you doing here?\0
60024	a,I guess you're the silent type. Then are you looking for treasure like me?\0
528551	a,There's nothing you can't say. I can't listen to you anymore!\0
528651	a,You advanced bravely but got such a tiny result. Hohoho.\0
10004431	a,It teleports the guard members of the Aden Imperial Castle to the inside of the castle.\0
10004432	a,It teleports the guard members of the Gludio Castle to the inside of the castle.\0
10004433	a,It teleports the guard members of the Dion Castle to the inside of the castle.\0
10004434	a,It teleports the guard members of the Giran Castle to the inside of the castle.\0
10004435	a,It teleports the guard members of the Dion Castle to the inside of the castle.\0
10004436	a,It teleports the guard members of the Aden Castle to the inside of the castle.\0
10004437	a,It teleports the guard members of the Innadril Castle to the inside of the castle.\0
10004438	a,It teleports the guard members of the Goddard Castle to the inside of the castle.\0
10004439	a,It teleports the guard members of the Rune Castle to the inside of the castle.\0
10004440	a,It teleports the guard members of the Schuttgart Castle to the inside of the castle.\0
10004441	a,It teleports the guard members of the Elmore Imperial Castle to the inside of the castle.\0
25401	a,Legendary Tales (Lv. 80 and Above)\0
25402	a,Legendary Tales (Lv. 80 and Above) (In Progress)\0
25403	a,Legendary Tales (Lv. 80 and Above) (Done)\0
45501	a,Wings of Sand (Lv. 80 and Above)\0
45502	a,Wings of Sand (Lv. 80 and Above) (In Progress)\0
45503	a,Wings of Sand (Lv. 80 and Above) (Done)\0
45601	a,Don't Know, Don't Care (Lv. 80 and Above)\0
45602	a,Don't Know, Don't Care (Lv. 80 and Above) (In Progress)\0
45603	a,Don't Know, Don't Care (Lv. 80 and Above) (Done)\0
55101	a,Olympiad Starter (Lv. 85 and Above)\0
55102	a,Olympiad Starter  (Lv. 85 and Above) (In Progress)\0
55103	a,Olympiad Starter  (Lv. 85 and Above) (Done)\0
55104	a,Olympiad Starter (Lv. 85 and Above)\0
55201	a,Olympiad Veteran\0
55202	a,Olympiad Veteran (In Progress)\0
55203	a,Olympiad Veteran (Done)\0
55301	a,Olympiad Undefeated (Lv. 85 and Above)\0
55302	a,Olympiad Undefeated  (Lv. 85 and Above) (In Progress)\0
55303	a,Olympiad Undefeated (Lv. 85 and Above) (Done)\0
55304	a,Olympiad Undefeated (Lv. 85 and Above)\0
529201	a,Seven Signs, Mysterious Girl (Lv. 81 and Above)\0
529202	a,Seven Signs, Mysterious Girl (Lv. 81 and Above) (In Progress)\0
529203	a,Seven Signs, Mysterious Girl (Lv. 81 and Above) (Done)\0
529204	a,Seven Signs, Mysterious Girl (Lv. 81 and Above)\0
529301	a,Seven Signs, Forbidden Book of the Elmoreden Kingdom (Lv. 81 and Above)\0
529302	a,Seven Signs, Forbidden Book of the Elmoreden Kingdom (Lv. 81 and Above) (In Progress)\0
529303	a,Seven Signs, Forbidden Book of the Elmoreden Kingdom (Lv. 81 and Above) (Done)\0
529401	a,Seven Signs, To the Monastery of Silence (Lv. 81 and Above)\0
529402	a,Seven Signs, To the Monastery of Silence (Lv. 81 and Above) (In Progress)\0
529403	a,Seven Signs, To the Monastery of Silence (Lv. 81 and Above) (Done)\0
529501	a,Seven Signs, Solina Tomb (Lv. 81 and Above)\0
529502	a,Seven Signs, Solina Tomb (Lv. 81 and Above) (In Progress)\0
529503	a,Seven Signs, Solina Tomb (Lv. 81 and Above) (Done)\0
529601	a,Seven Signs, One Who Seeks the Power of the Seal (Lv. 81 and Above)\0
529602	a,Seven Signs, One Who Seeks the Power of the Seal (Lv. 81 and Above) (In Progress)\0
529603	a,Seven Signs, One Who Seeks the Power of the Seal (Lv. 81 and Above) (Done)\0
1811137	a,Who's there? If you disturb the temper of the great Land Dragon Antharas, I will never forgive you!\0
1029450	a,We must search high and low in every room for the reading desk that contains the book we seek.\0
1029451	a,Remember the content of the books that you found. You can't take them out with you.\0
1029452	a,It seems that you cannot remember to the room of the watcher who found the book.\0
1029453	a,Your work here is done, so return to the central guardian.\0
1029550	a,The guardian of the seal doesn't seem to get injured at all until the barrier is destroyed.\0
1029551	a,The device located in the room in front of the guardian of the seal is definitely the barrier that controls the guardian's power.\0
1029552	a,To remove the barrier, you must find the relics that fit the barrier and activate the device.\0
1029553	a,All the guardians were defeated, and the seal was removed. Teleport to the center.\0
1029350	a,What took so long? I waited for ever.\0
1029351	a,I must ask Librarian Sophia about the book.\0
1029352	a,This library... It's huge but there aren't many useful books, right?\0
1029353	a,An underground library... I hate damp and smelly places...\0
1029354	a,The book that we seek is certainly here. Search inch by inch.\0
1029460	a,You foolish invaders who disturb the rest of Solina, be gone from this place.\0
1029461	a,I know not what you seek, but this truth cannot be handled by mere humans.\0
1029462	a,I will not stand by and watch your foolish actions. I warn you, leave this place at once.\0
45650	a,$s1 received a $s2 item as a reward from the separated soul.\0
45651	a,Sealed Vorpal Helmet\0
45652	a,Sealed Vorpal Leather Helmet\0
45653	a,Sealed Vorpal Circlet\0
45654	a,Sealed Vorpal Breastplate\0
45655	a,Sealed Vorpal Leather Breastplate\0
45656	a,Sealed Vorpal Tunic\0
45657	a,Sealed Vorpal Gaiters\0
45658	a,Sealed Vorpal Leather Leggings\0
45659	a,Sealed Vorpal Stockings\0
45660	a,Sealed Vorpal Gauntlets\0
45661	a,Sealed Vorpal Leather Gloves\0
45662	a,Sealed Vorpal Gloves\0
45663	a,Sealed Vorpal Boots\0
45664	a,Sealed Vorpal Leather Boots\0
45665	a,Sealed Vorpal Shoes\0
45666	a,Sealed Vorpal Shield\0
45667	a,Sealed Vorpal Sigil\0
45668	a,Sealed Vorpal Ring\0
45669	a,Sealed Vorpal Earring\0
45670	a,Sealed Vorpal Necklace\0
45671	a,Periel Sword\0
45672	a,Skull Edge\0
45673	a,Vigwik Axe\0
45674	a,Devilish Maul\0
45675	a,Feather Eye Blade\0
45676	a,Octo Claw\0
45677	a,Doubletop Spear\0
45678	a,Rising Star\0
45679	a,Black Visage\0
45680	a,Veniplant Sword\0
45681	a,Skull Carnium Bow\0
45682	a,Gemtail Rapier\0
45683	a,Finale Blade\0
45684	a,Dominion Crossbow\0
45685	a,Blessed Scroll: Enchant Weapon (S-grade) \0
45686	a,Blessed Scroll: Enchant Armor (S-grade) \0
45687	a,Fire Crystal\0
45688	a,Water Crystal\0
45689	a,Earth Crystal\0
45690	a,Wind Crystal\0
45691	a,Holy Crystal\0
45692	a,Dark Crystal\0
45693	a,Scroll: Enchant Weapon (S-grade) \0
1120300	a,Thank you... My book... Child...\0
1120301	a,Killed by $s1\0
2601	a,Tired of Waiting (Lv. 80 and Above)\0
2602	a,Tired of Waiting (Lv. 80 and Above) (In Progress)\0
2603	a,Tired of Waiting (Lv. 80 and Above) (Done)\0
1911111	a,You will soon become the sacrifice for us, those full of deceit and sin whom you despise!\0
1911112	a,My brethren who are stronger than me will punish you. You will soon be covered in your own blood and crying in anguish!\0
1911113	a,How could I lose against these worthless creatures...?\0
1911114	a,Foolish creatures... the flames of hell are drawing closer.\0
1911115	a,No matter how you struggle this place will soon be covered with your blood.\0
1911116	a,Those who set foot in this place shall not leave alive.\0
1911117	a,Worthless creatures, I will grant you eternal sleep in fire and brimstone.\0
1911118	a,If you wish to see hell, I will grant you your wish.\0
1911119	a,Elapsed Time : \0
1911120	a,Time Remaining : \0
1801198	a,Successful Destruction of Stronghold $s1\0
1801199	a,Successful Destruction of Stronghold: Entry Accessed\0
1801200	a,The portal to the next room is now open.\0
1801201	a,Golem entered the required zone.  \0
1801202	a,Golem location successful: Entry Accessed\0
2010001	a,Welcome to Ancient City Arcan!\0
2010002	a,Nice to meet you\0
2010003	a,Hello~\0
2010004	a,Have a good day~\0
2010005	a,Hello, good to see you!\0
2010006	a,Please pet me.\0
2010007	a,Welcome to Ancient City Arcan.\0
2010008	a,I am the most handsome cat.\0
2010009	a,Today must be a lucky day.\0
2010010	a,It smells good.\0
2010011	a,Things are strange so I'm cautious.\0
2010012	a,You seem nice.\0
2010013	a,For Great General Kimerian!\0
2010014	a,Glory to Kimerian!\0
2010015	a,Eternity to Kimerian!\0
2010016	a,Devote Myself for the Glory of Kimerian!\0
2010017	a,For Kimerian!\0
2010018	a,Chrrk! Kimerian!\0
2010019	a,For the Glory of Kimerian!\0
2010020	a,Foreigners OUT!\0
2010021	a,Stop them!\0
2010022	a,For Great General Kimerian!\0
2010023	a,Failure is not acceptable...\0
2010024	a,Eternity to Kimerian!\0
2010025	a,No regrets until death\0
2010026	a,A faint breeze makes me sensitive\0
2010027	a,I'm ashamed that I can't confront my enemies\0
2010028	a,Defeat all of the resistance fighters!\0
2010029	a,Hurray Kimerian!\0
2010030	a,Great Leader Kimerian!\0
2010031	a,Go Advance!\0
2010032	a,All Attack!\0
2010033	a,Forward!\0
2010034	a,For the Freedom!\0
2010035	a,Ahh...\0
2010036	a,We can't stop here...\0
2010037	a,Please don't make my death fruitless...\0
2010038	a,Now! Before it's too late, we need to track Kimerian to catch him!\0
2010039	a,I don't think this is the right way.\0
2010040	a,We lost tracking Kimerian. Let's turn to another direction.\0
2010041	a,Tracking goes to another direction.\0
2010042	a,This seems to be a wrong direction.\0
2010043	a,Let's go upward deep inside the forest.\0
2010044	a,Tracking goes to the waterfall.\0
2010045	a,Let's continue on this road.\0
2010046	a,Let's keep going upward a bit more.\0
2010047	a,There Kimerian!\0
2010048	a,Found Kimerian!\0
2010049	a,Rotten Kimerian! This is the fury of Fairies!\0
2010050	a,Kimerian is hiding right there!\0
2010051	a,We found Kimerian hiding in the cave right there!\0
2010052	a,Followers of Kimerian!\0
2010053	a,For the Freedom of Fairies!\0
2010054	a,Ready!\0
2010055	a,Go! Wipe out Kimerian!\0
2010056	a,It smells in here.\0
2010057	a,Let's go in.\0
2010058	a,Let's go in.\0
2010059	a,My heart is pounding.\0
2010060	a,Until the end! Kimerian!\0
2010061	a,Kimerian! This is my revenge for the Fairy victims!\0
2010062	a,Kimerian! We are here to punish you!\0
2010063	a,This is my revenge for my comrades who were transformed and have disappeared!\0
2010064	a,How ridiculous! You think you can find me?\0
2010065	a,Then try. Ha ha ha.\0
2010066	a,You're still trying?\0
2010067	a,Ha ha ha ha...\0
2010068	a,Arrogant asses...! I won't forget this...!\0
2010069	a,You did it! Thank you!\0
2010070	a,Unfortunately, they ran away.\0
2010071	a,I'm going to die! Use glimmer on me!\0
2010072	a,Use glimmer on me!\0
2010073	a,You are a resistance fighter! Please take me with you!\0
2010074	a,We can find Sword of Revolution!\0
2010075	a,I hope this is helpful.\0
2010076	a,We defeated Kimerian!\0
2010077	a,We did it!\0
2010078	a,Hurray!\0
2010079	a,You did it well!\0
2010080	a,We defeated a tyrant!\0
2010081	a,Wooow!\0
2010082	a,Lalala~ Even though the Mother Tree is ill and the town is plagued...\0
2010083	a,I am so thankful that Rizraell is staying with me~\0
2010084	a,Dark energy is creeping in and Shilen is about to resurrect...\0
2010085	a,Let's give warm healings to each other~\0
2010086	a,La lalala~\0
2010087	a,Resurrect and open your eyes in the dark...\0
2010088	a,Then create more offerings of Shilen!\0
2010089	a,Kimerian ran away. Let's return to the village and talk. \0
2010090	a,You did a lot of work! Let's go back to the village and have a congratulatory drink!\0
2010091	a,They are rookie rebellions.\0
2010092	a,Resistance underlings!\0
2010093	a,Treason is punishable by death.\0
2010094	a,Who do you think you are to try my authority!\0
2010095	a,Defeat! Kimerian!\0
2010096	a,For the Freedom of Fairies!\0
2010097	a,Phantom image!\0
2010098	a,Umm. You're still alive?\0
2010099	a,I won't let you get away any more!\0
2010100	a,How dare you came to me! This is where you'll be buried.\0
2010101	a,But you came this far, I should at least play with you a little.\0
2010102	a,Thanks!\0
2010103	a,Now I feel much better.\0
2010104	a,Energy is soaring!\0
2010105	a,I feel better!\0
2010106	a,Thank you for saving me!\0
2010107	a,You did it well. Good bye now. \0
2010108	a,Protect the spirits of light!\0
2010109	a,For peace!\0
2010110	a,Dear darkness! Dear goddess!\0
2010111	a,Dear the goddess of destruction... The light and their creatures fear you...\0
2010112	a,Tainted Dimension\0
2010113	a,Advance Signal Scouts\0
2010114	a,$s1! Please give me an advance order!\0
2010115	a,Huh hu hu. Did you think you caught me? Can you really find me?\0
2010116	a,Thank you for fighting well until the end. I will request that you be additionally rewarded.\0
8888001	a,Intruder. The gate will soon be closed.\0
8888002	a,Who dare to interrupt our rest...\0
8888003	a,Those who came here looking for cursed ones... welcome.\0
8888004	a,Bloodsucking creatures! Absorb the light and fill it into darkness.\0
8888005	a,Let's see how much you can endure...\0
8888006	a,Don't you fear death?\0
8888007	a,This is only the start.\0
8888008	a,Darkness! Swallow everything away.\0
8888009	a,Amazing... but this is the end. Full force advance!\0
8888010	a,I now have to go and handle it.\0
8888011	a,For the eternal rest of the forgotten heroes!\0
8888012	a,Their possession can be broken by breaking the sphere of light.\0
8888013	a,We need a little more...\0
8888014	a,I will summon more spheres of light with the last of my strength.\0
8888015	a,A little more... Please try a little more.\0
8888016	a,Bloodsucking creatures! Wake the soldiers now!\0
8888017	a,Stage 1\0
8888018	a,Stage 2\0
8888019	a,Stage 3\0
8888020	a,Stage 4\0
8888021	a,Stage 5\0
8888022	a,Stage 6\0
8888023	a,Stage 7\0
8888024	a,Stage 8\0
8888025	a,Final Stage\0
8888026	a,Bonus Stage\0
8888027	a,Weeping Yui appears.\0
8888028	a,Mukshu the Coward and Blind Hornafi appears.\0
8888029	a,Enraged Master Kinen appears.\0
8888030	a,Sir Lesyinda of the Black Shadow appears.\0
8888031	a,Magical Warrior Konyar appears.\0
8888032	a,Yoentumak the Waiter appears.\0
8888033	a,Ron appears.\0
1811138	a,Istina's soul stone starts powerfully illuminating in red.\0
1811139	a,Istina's soul stone starts powerfully illuminating in blue.\0
1811140	a,Istina's soul stone starts powerfully illuminating in green.\0
1811141	a,Istina gets furious and recklessly crazy.\0
1811142	a,There is still lots of time left. Do not stop here.\0
1811143	a,Put in some more effort. Your effort can be a much needed help for us.\0
1811144	a,Istina calls her creatures with tremendous anger.\0
44440000	a,Uh ah ah ah ah...\0
44440001	a,Ah uh ah uh ah...\0
44440002	a,Krrrr...\0
44440003	a,Ah ah ah uh uh...\0
44440004	a,Give me my youth back!\0
44440005	a,Don't you want to sleep forever with me?\0
44440006	a,My heart aches with loneliness...\0
44440007	a,I'm su.. suffering...\0
44440008	u,No more….\0
44440009	a,Attracted to $s1\0
44440010	a,$s1, you don't know how long I've waited for you...\0
44440011	a,Quiet!\0
44440012	a,Ahh! Let's run!\0
44440013	a,Hornapi! Attack!\0
44440014	a,Please get rid of them!\0
44440015	a,Hornapi!\0
44440016	a,Mukshu!\0
44440017	a,Don't make me angry!\0
44440018	a,It hurts! I'm angry!\0
44440019	a,I lost...\0
44440020	a,Give me power!\0
44440021	a,Rotting pain!\0
44440022	a,Witness my true power.\0
44440023	a,The fire in me is fierce!\0
44440024	a,Kh ah ah ah!\0
44440025	a,Kh oh oh oh!\0
44440026	a,I smell fresh raw meat!\0
44440027	a,I'm entering the darkness...\0
44440028	a,Deeper into the dark, deeper...\0
44440029	a,Experience fear and powerlessness!\0
44440030	a,Kh ah! Burning light!\0
44440031	a,I'll show you what true fear feels like!\0
44440032	a,Darkness never goes away...\0
44440033	a,Light is painful!\0
44440034	a,I'll rot with your corpses! Hahaha!\0
44440035	a,I should inhale some rotten poisonous air.\0
44440036	a,Absorb bright stars to fill the black darkness with...\0
44440037	a,Kh ha ah ah!\0
44440038	a,Khh ahh!\0
44440039	a,I hear something moving! Who are you!\0
44440040	a,Krrrr...\0
44440041	a,Hornapi! Use the invincible iron!\0
44440042	a,Yes, Mukshu! Iron!\0
44440043	a,Image\0
44440044	a,Flame of darkness...!\0
1811145	a,Maguen stole $s1 pieces of bio-energy residue.\0
1811146	a,Soldier Tie received $s1 pieces of bio-energy residue.\0
1811147	a,Maguen gets surprised and gives $s1 pieces of bio-energy residue.\0
1811148	a,Istina spreads the reflecting protective sheet.\0
1811149	a,You need to find Escape Device. Re-entry is not allowed once you've left the instant zone.\0
1811150	a,The location of the escape device is moved.\0
1811151	a,When the time bomb is activated, a door opens somewhere.\0
1811152	a,The door is open, somebody needs to stay to watch the time bomb.\0
1811153	a,Spezion's status will only change when exposed to light.\0
1811154	a,The door is open.\0
1811155	a,After $s1 seconds, the charging magic Ballistas starts.\0
17171749	a,Congratulations! You will now graduate from the Clan Academy and leave your current clan. You can now join a clan as a regular member without being subject to any penalties.\0
1811156	a,Powerful acidic energy is erupting from Istina's body.\0
17173500	a,Activate the automatic use of soulshot for an effective battle.\0
17173501	a,The color of monster's name indicates the difference from your level.\0
17173502	a,In order to use the skill, utilize the shortcut by placing the skill icon on the shortcut.\0
17173503	a,Others and etc., it will be useful on A.\0
17173504	a,Others and etc., it will be useful on B.\0
1811157	a,Soldier Tie absorbed reproductive energy from your body and converted $s1 pieces of bio-energy.\0
18555	u,So bored… is there no one I can play with?\0
18556	a,Hey, I didn't get to put in one word! Sheesh!\0
18557	u,Hmm…\0
18558	a,Subquests have been renovated! Check them out and see if you're eligible for rewards!\0
18559	a,Dr. Chaos invades! Isle of Souls is in danger!\0
18560	a,Spicula Zero emerges! What is happening in Nornil's Garden?\0
18561	a,A sudden outpour of Spiculas! Keep an eye out for Nornil's Cave!\0
18562	a,Check out our latest updates!\0
18563	a,Brightest Light? How dare you desecrate the Altar of Shilen!\0
18564	a,You must defeat Shilen's Messenger.\0
18565	a,Did you see the Ertheia? They are such an enigma!\0
18566	a,Meet the Ertheia! They are an otherwordly people that came through the dimensions!\0
18567	a,Go on an adventure! Sing with the winds with the Ertheia, children of the wind!\0
18568	a, \0
18569	a, \0
1900000	a,Kehahaha!!! I captured Santa!! There will be no gifts this year!!!\0
1900001	a,Now! Why don't you take the challenge?\0
1900002	a,Come on, I'll take all of you on!\0
1900003	a,Well? I win, right?\0
1900004	a,Now!! All of you losers, get out of here!\0
1900005	a,What a bunch of losers.\0
1900006	a,I guess you came to rescue Santa. But you picked the wrong opponent.\0
1900007	a,Oh, not bad...\0
1900008	a,Agh!! That's not what I meant to do!\0
1900009	a,Curse you!! Huh... What...?\0
1900010	a,Have you done nothing but rock-paper-scissors?!\0
1900011	a,Stop it, no more... I did it because I was too lonely...\0
1900012	a,I have to release Santa... How infuriating!!!\0
1900013	a,I hate happy Happy Holidays!!!\0
1900014	a,Oh. I'm bored.\0
1900015	a,Shall I go to see if Santa is still there? Hehe~\0
1900016	a,Oh ho ho.... Happy Holidays!!\0
1900017	a,Santa can give nice presents only if he's released from the Turkey...\0
1900018	a,Oh ho ho... Oh ho ho... Thank you. Everyone!  I will repay you for sure.\0
1900019	a,Happy Holidays~ Well done.\0
1900020	a,Happy Holidays~ Thank you for rescuing me from that wretched Turkey.\0
1900021	a,%s. I have prepared a gift for you.\0
1900022	a,I have a gift for %s.\0
1900023	a,Take a look at the inventory. I hope you like the gift I gave you.\0
1900024	a,Take a look at the inventory. Perhaps there will be a big present~\0
1900025	a,I'm tired of dealing with you. I'm leaving.\0
1900026	a,When are you going to stop? I'm slowly getting tired of this.\0
1900027	a,Message from Santa: Many blessings to %s, who saved me~\0
1900028	a,How dare you awaken me. Feel the pain of the flames.\0
1900029	a,Who dares oppose the majesty of fire...?\0
1900030	a,Oh... Ouch! No, not there! Not my bead!\0
1900031	a,Co... Cold! That's cold! Ack! Ack!\0
1900032	a,Please, %s... Don't hit me... Please.\0
1900033	a,Kuaaannggg! Shake in fear!\0
1900034	a,If you attack me right now, you're really going to get it!!!\0
1900035	a,Just you wait! I'm going to show you my killer technique.\0
1900036	a,You don't dare attack me!\0
1900037	a,It's different from the Fire Spirit. It's not the Fire Spirit! Feel my wrath!\0
1900038	a,Cold... This place...  Is this where I die...?\0
1900039	a,My body is cooling. Oh, Gran Kain... Forgive me...\0
1900040	a,Idiot! I only incur damage from bare-handed attacks!\0
1900041	a,You summoned me, so you must be confident, huh? Here I come! Jack game!\0
1900042	a,Hello. Let's have a good Jack game.\0
1900043	a,I'm starting! Now, show me the card you want!\0
1900044	a,We'll start now! Show me the card you want!\0
1900045	a,I'm showing the Rotten Pumpkin Card!\0
1900046	a,I'll be showing the Rotten Pumpkin Card!\0
1900047	a,I'm showing the Jack Pumpkin Card!\0
1900048	a,I'll be showing the Jack Pumpkin Card!\0
1900049	a,That's my precious Fantastic Chocolate Banana Ultra Favor Candy!!! I'm definitely winning the next round!!\0
1900050	a,It's my precious candy, but... I'll happily give it to you~!\0
1900051	a,I'm out of candy. I'll give you my toy chest instead.\0
1900052	a,Since I'm out of candy, I will give you my toy chest instead.\0
1900053	a,You're not peeking at my card, are you? This time, I'll wager a special scroll.\0
1900054	a,We're getting serious now. If you win again, I'll give you a special scroll.\0
1900055	a,You could probably enter the underworld pro league!\0
1900056	a,Even pros can't do this much. You're amazing.\0
1900057	a,Who's the monster here?! This time, I'll bet my precious Transformation Stick.\0
1900058	a,I lost again. I won't lose this time. I'm betting my Transformation Stick.\0
1900059	a,Lost again! Hmph. Next time, I'll bet an incredible gift! Wait for it if you want!\0
1900060	a,You're too good. Next time, I'll give you an incredible gift! Please wait for it.\0
1900061	a,My pride can't handle you winning anymore!\0
1900062	a,I would be embarrassed to lose again here...\0
1900063	a,What's your name? I'm gonna remember you!\0
1900064	a,People from the above ground world are really good at games.\0
1900065	a,You've played a lot in the underworld, haven't you?!\0
1900066	a,I've never met someone so good before.\0
1900067	a,13 wins in a row. You're pretty lucky today, huh?\0
1900068	a,I never thought I would see 13 wins in a row.\0
1900069	a,This is the highest record in my life! Next time, I'll give you my treasure -- the Golden Jack O'Lantern!\0
1900070	a,Even pros can't do 14 wins in a row...! Next time, I'll give you my treasure, the Golden Jack O'Lantern\0
1900071	a,I can't do this anymore! You win! In all my 583 years, you're the best that I've seen!\0
1900072	a,Playing any more is meaningless. You were my greatest opponent.\0
1900073	a,I won this round...! It was fun.\0
1900074	a,I won this round. It was enjoyable.\0
1900075	a,Above world people are so fun...! Then, see you later!\0
1900076	a,Call me again next time. I want to play again with you.\0
1900077	a,You wanna play some more? I'm out of presents, but I'll give you candy!\0
1900078	a,Will you play some more? I don't have any more presents, but I will give you candy if you win.\0
1900079	a,You're the best. Out of all the Jack's game players I've ever met... I give up!\0
1900080	a,Wowww. Awesome. Really. I have never met someone as good as you before. Now... I can't play anymore.\0
1900081	a,%s has won %s Jack's games in a row.\0
1900082	a,Congratulations! %s has won %s Jack's games in a row.\0
1900083	a,Congratulations on getting 1st place in Jack's game!\0
1900084	a,Hello~! I'm Belldandy. Congratulations on getting 1st place in Jack's game. If you go and find my sibling Skooldie in the village, you'll get an amazing gift! Let's play Jack's game again!\0
1900085	a,Hmm. You're playing Jack's game for the first time, huh? You couldn't even take out your card at the right time~! My goodness...\0
1900086	a,Oh. You're not very familiar with Jack's game, right? You didn't take out your card at the right time...\0
1900087	a,You have to use the card skill on the mask before the gauge above my head disappears.\0
1900088	a,You must use the card skill on the mask before the gauge above my head disappears.\0
1900089	a,If you show the same card as me, you win. If they're different, I win. Understand? Now, let's go!\0
1900090	a,You will win if you show the same card as me. It's my victory if the cards are different. Well, let's start again~\0
1900091	a,Ack! You didn't show a card? You have to use the card skill before the gauge disappears. Hmph. Then, I'm going.\0
1900092	a,Ahh. You didn't show a card. You must use the card skill at the right time. It's unfortunate. Then, I will go now~\0
1900093	a,Let's learn about the Jack's game together~! You can play with me 3 times.\0
1900094	a,Let's start! Show the card you want! The card skill is attached to the mask.\0
1900095	a,You showed the same card as me, so you win.\0
1900096	a,You showed a different card from me, so you lose.\0
1900097	a,That was practice, so there's no candy even if you win~\0
1900098	a,It's unfortunate. Let's practice one more time.\0
1900099	a,You gotta show the card at the right time. Use the card skill you want before the gauge above my head disappears!\0
1900100	a,The card skills are attached to the Jack O'Lantern mask, right? That's what you use.\0
1900101	a,You win if you show the same card as me, and I win if the cards are different. OK, let's go~\0
1900102	a,You didn't show a card again? We'll try again later. I'm gonna go now~\0
1900103	a,Now, do you understand a little about Jack's game? The real game's with Uldie and Belldandy. Well, see you later!\0
1900104	a,Yawn~ Ahh... Hello~! Nice weather we're having.\0
1900105	a,Ah, I'm hungry. Do you have any baby food? That's what I need to eat to get bigger.\0
1900106	a,I gotta grow up fast. I want to pull Santa's sled, too.\0
1900107	a,Yummy! I think I can grow up now!\0
1900108	a,Thanks to you, I grew up into a Boy Rudolph!\0
1900109	a,It's great weather for running around.\0
1900110	a,What'll I be when I grow up? I wonder.\0
1900111	a,If you take good care of me, I'll never forget it!\0
1900112	a,Please pet me lovingly. You can use the "Hand of Warmth" skill under the action tab.\0
1900113	a,I feel great! Thank you!\0
1900114	a,Woo. What a good feeling~ I gotta grow more and more!\0
1900115	a,Oh, yummy! If I keep eating this, I think I can grow up all the way.\0
1900116	a,Yum yum. Delicious. Give me more of this!\0
1900117	a,Wow. This taste. There's a whole new world in my mouth!\0
1900118	a,Yeah. It's so delicious. This is that star food!\0
1900119	a,Pay some attention to me! Hmph.\0
1900120	a,Thank you. I was able to grow up into an adult. Here is my gift.\0
1900121	a,Thank you. %s. Now, I can pull the sled.\0
