name	id_mk	id_recipe	level	id_item	count	UNK[0]	UNK[1]	mp_cost	success_rate	mat_cnt	item_1	count_1	unk_1	item_2	count_2	unk_2	item_3	count_3	unk_3	item_4	count_4	unk_4	item_5	count_5	unk_5	item_6	count_6	unk_6	item_7	count_7	unk_7	item_8	count_8	unk_8	item_9	count_9	unk_9	item_10	count_10	unk_10	item_11	count_11	unk_11	item_12	count_12	unk_12
mk_elixir_of_mental_s	837	8651	6	8633	10	1	0	150	100	2	3031	360	0	8658	240	0																														
mk_elixir_of_combative_none	838	8652	1	8634	10	1	0	10	100	2	1785	20	0	8658	10	0																														
mk_elixir_of_combative_d	839	8653	2	8635	10	1	0	30	100	2	1785	50	0	8658	15	0																														
mk_elixir_of_combative_c	840	8654	3	8636	10	1	0	50	100	2	1785	110	0	8658	25	0																														
mk_elixir_of_combative_b	841	8655	4	8637	10	1	0	80	100	2	1785	140	0	8658	50	0																														
mk_elixir_of_combative_a	842	8656	5	8638	10	1	0	110	100	2	1785	180	0	8658	50	0																														
mk_elixir_of_combative_s	843	8657	6	8639	10	1	0	150	100	2	1785	220	0	8658	50	0																														
mk_sirr_blade_i	844	8690	8	8678	1	1	1	210	60	8	8690	1	0	8712	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_sirr_blade_ii	845	8691	8	8678	1	1	1	210	100	8	8691	1	0	8712	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_sword_of_ipos_i	846	8692	8	8679	1	1	1	210	60	8	8692	1	0	8713	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_sword_of_ipos_ii	847	8693	8	8679	1	1	1	210	100	8	8693	1	0	8713	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_barakiel_axe_i	848	8694	8	8680	1	1	1	210	60	8	8694	1	0	8714	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_barakiel_axe_ii	849	8695	8	8680	1	1	1	210	100	8	8695	1	0	8714	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_tuning_fork_of_behemoth_i	850	8696	8	8681	1	1	1	210	60	8	8696	1	0	8715	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_tuning_fork_of_behemoth_ii	851	8697	8	8681	1	1	1	210	100	8	8697	1	0	8715	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_naga_storm_i	852	8698	8	8682	1	1	1	210	60	8	8698	1	0	8716	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_naga_storm_ii	853	8699	8	8682	1	1	1	210	100	8	8699	1	0	8716	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_tiphon_spear_i	854	8700	8	8683	1	1	1	210	60	8	8700	1	0	8717	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_tiphon_spear_ii	855	8701	8	8683	1	1	1	210	100	8	8701	1	0	8717	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_shyid_bow_i	856	8702	8	8684	1	1	1	210	60	8	8702	1	0	8718	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_shyid_bow_ii	857	8703	8	8684	1	1	1	210	100	8	8703	1	0	8718	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_sobekk_hurricane_i	858	8704	8	8685	1	1	1	210	60	8	8704	1	0	8719	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_sobekk_hurricane_ii	859	8705	8	8685	1	1	1	210	100	8	8705	1	0	8719	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_tongue_of_themis_i	860	8706	8	8686	1	1	1	210	60	8	8706	1	0	8720	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_tongue_of_themis_ii	861	8707	8	8686	1	1	1	210	100	8	8707	1	0	8720	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_hand_of_cabrio_i	862	8708	8	8687	1	1	1	210	60	8	8708	1	0	8721	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_hand_of_cabrio_ii	863	8709	8	8687	1	1	1	210	100	8	8709	1	0	8721	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_crystal_of_deamon_i	864	8710	8	8688	1	1	1	210	60	8	8710	1	0	8722	10	0	36523	68	0	36543	32	4114	36548	28	0	36563	20	0	2133	16	0	1461	216	0												
mk_crystal_of_deamon_ii	865	8711	8	8688	1	1	1	210	100	8	8711	1	0	8722	10	0	36523	114	0	36543	53	4114	36548	46	0	36563	34	0	2133	34	0	1461	360	0												
mk_magic_sign_event_1	866	9162	1	9171	1	1	0	50	100	3	9169	1	0	9168	10	0	9170	20	0																											
mk_magic_sign_event_2	867	9163	1	9172	1	1	0	50	100	3	9169	1	0	9168	5	0	9170	30	0																											
mk_magic_sign_event_3	868	9164	1	9173	1	1	0	50	100	3	9169	1	0	9168	8	0	9170	24	0																											
mk_magic_sign_event_4	869	9165	1	9174	1	1	0	50	100	3	9169	1	0	9168	6	0	9170	28	0																											
mk_magic_sign_event_5	870	9166	1	9175	1	1	0	50	100	3	9169	1	0	9168	14	0	9170	12	0																											
mk_magic_sign_event_6	871	9167	1	9176	1	1	0	50	100	3	9169	1	0	9168	17	0	9170	6	0																											
mk_dynasty_blade_i	872	9967	9	9442	1	1	1	240	60	8	9967	1	0	9616	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_dynasty_two_hand_sword_i	873	9968	9	9443	1	1	1	240	60	8	9968	1	0	9617	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_dynasty_magic_sword_i	874	9969	9	9444	1	1	1	240	60	8	9969	1	0	9618	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_dynasty_bow_i	875	9970	9	9445	1	1	1	240	60	8	9970	1	0	9619	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_dynasty_dagger_i	876	9971	9	9446	1	1	1	240	60	8	9971	1	0	9620	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_dynasty_spear_i	877	9972	9	9447	1	1	1	240	60	8	9972	1	0	9621	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_dynasty_hammer_i	878	9973	9	9448	1	1	1	240	60	8	9973	1	0	9622	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_dynasty_staff_i	879	9974	9	9449	1	1	1	240	60	8	9974	1	0	9623	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_dynasty_jamadhr_i	880	9975	9	9450	1	1	1	240	60	8	9975	1	0	9624	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_sealed_dynasty_blast_plate_i	881	9482	9	9514	1	1	1	240	60	8	9482	1	0	9530	10	0	36523	12	0	36543	6	4114	36553	5	0	36563	4	0	2134	7	0	1462	116	0												
mk_sealed_dynasty_gaiter_i	882	9483	9	9515	1	1	1	240	60	8	9483	1	0	9531	10	0	36523	8	0	36543	4	4114	36553	3	0	36563	3	0	2134	5	0	1462	74	0												
mk_sealed_dynasty_helmet_i	883	9484	9	9516	1	1	1	240	60	8	9484	1	0	9532	10	0	36523	5	0	36543	3	4114	36553	2	0	36563	2	0	2134	3	0	1462	44	0												
mk_sealed_dynasty_gauntlet_i	884	9485	9	9517	1	1	1	240	60	8	9485	1	0	9533	10	0	36523	3	0	36543	2	4114	36553	2	0	36563	1	0	2134	2	0	1462	30	0												
mk_sealed_dynasty_boots_i	885	9486	9	9518	1	1	1	240	60	8	9486	1	0	9534	10	0	36523	3	0	36543	2	4114	36553	2	0	36563	1	0	2134	2	0	1462	30	0												
mk_sealed_dynasty_leather_mail_i	886	9487	9	9519	1	1	1	240	60	8	9487	1	0	9535	10	0	36518	24	0	36538	6	4101	36553	4	0	36563	3	0	2134	6	0	1462	88	0												
mk_sealed_dynasty_leather_legging_i	887	9488	9	9520	1	1	1	240	60	8	9488	1	0	9536	10	0	36518	15	0	36538	4	4101	36553	2	0	36563	2	0	2134	4	0	1462	55	0												
mk_sealed_dynasty_leather_helmet_i	888	9489	9	9521	1	1	1	240	60	8	9489	1	0	9537	10	0	36518	12	0	36538	3	4101	36553	2	0	36563	2	0	2134	3	0	1462	44	0												
mk_sealed_dynasty_leather_gloves_i	889	9490	9	9522	1	1	1	240	60	8	9490	1	0	9538	10	0	36518	8	0	36538	2	4101	36553	2	0	36563	1	0	2134	2	0	1462	30	0												
mk_sealed_dynasty_leather_boots_i	890	9491	9	9523	1	1	1	240	60	8	9491	1	0	9539	10	0	36518	8	0	36538	2	4101	36553	2	0	36563	1	0	2134	2	0	1462	30	0												
mk_sealed_dynasty_tunic_i	891	9492	9	9524	1	1	1	240	60	8	9492	1	0	9540	10	0	36528	26	0	36533	8	0	36553	4	0	36563	3	0	2134	6	0	1462	88	0												
mk_sealed_dynasty_hose_i	892	9493	9	9525	1	1	1	240	60	8	9493	1	0	9541	10	0	36528	16	0	36533	5	0	36553	2	0	36563	2	0	2134	4	0	1462	55	0												
mk_sealed_dynasty_circlet_i	893	9494	9	9526	1	1	1	240	60	8	9494	1	0	9542	10	0	36528	13	0	36533	4	0	36553	2	0	36563	2	0	2134	3	0	1462	44	0												
mk_sealed_dynasty_gloves_i	894	9495	9	9527	1	1	1	240	60	8	9495	1	0	9543	10	0	36528	9	0	36533	3	0	36553	2	0	36563	1	0	2134	2	0	1462	30	0												
mk_sealed_dynasty_shoes_i	895	9496	9	9528	1	1	1	240	60	8	9496	1	0	9544	10	0	36528	9	0	36533	3	0	36553	2	0	36563	1	0	2134	2	0	1462	30	0												
mk_sealed_dynasty_shield_i	896	9497	9	9529	1	1	1	240	60	8	9497	1	0	9545	10	0	36523	4	0	36543	2	4114	36553	2	0	36563	1	0	2134	2	0	1462	31	0												
mk_sealed_dynasty_earring_i	897	9985	9	9452	1	1	1	240	70	7	9985	1	0	9991	10	0	36523	5	0	36558	3	0	36563	1	0	2134	2	0	1462	24	0															
mk_sealed_dynasty_neckalce_i	898	9986	9	9453	1	1	1	240	70	7	9986	1	0	9992	10	0	36523	7	0	36558	4	0	36563	1	0	2134	2	0	1462	31	0															
mk_sealed_dynasty_ring_i	899	9987	9	9454	1	1	1	240	70	7	9987	1	0	9993	10	0	36523	4	0	36558	2	0	36563	1	0	2134	1	0	1462	16	0															
mk_icarus_sowsword_i	900	10373	9	10215	1	1	1	246	60	8	10373	1	0	10397	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0												
mk_icarus_disperser_i	901	10374	9	10216	1	1	1	246	60	8	10374	1	0	10398	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0												
mk_icarus_spirits_i	902	10375	9	10217	1	1	1	246	60	8	10375	1	0	10399	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0												
mk_icarus_heavy_arms_i	903	10376	9	10218	1	1	1	246	60	8	10376	1	0	10400	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0												
mk_icarus_trident_i	904	10377	9	10219	1	1	1	246	60	8	10377	1	0	10401	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0												
mk_icarus_chopper_i	905	10378	9	10220	1	1	1	246	60	8	10378	1	0	10402	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0												
mk_icarus_knuckle_i	906	10379	9	10221	1	1	1	246	60	8	10379	1	0	10403	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0												
mk_icarus_wand_i	907	10380	9	10222	1	1	1	246	60	8	10380	1	0	10404	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0												
mk_icarus_accipiter_i	908	10381	9	10223	1	1	1	246	60	8	10381	1	0	10405	10	0	36523	51	0	36543	24	4114	36548	21	0	36563	15	0	2134	29	0	1462	497	0												
mk_dynasty_twohand_staff_i	909	10544	9	10252	1	1	1	240	60	8	10544	1	0	10546	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_dynasty_crusher_i	910	10545	9	10253	1	1	1	240	60	8	10545	1	0	10547	10	0	36523	37	0	36543	17	4114	36548	15	0	36563	11	0	2134	21	0	1462	360	0												
mk_sealed_arcana_sigil_i	911	13100	9	13885	1	1	1	225	60	8	13100	1	0	13099	10	0	36518	5	0	36538	2	4101	36553	1	0	36563	1	0	2134	1	0	1462	17	0												
mk_sealed_arcana_sigil_ii	912	13101	9	13885	1	1	1	225	100	8	13101	1	0	13099	10	0	36518	8	0	36538	2	4101	36553	1	0	36563	1	0	2134	2	0	1462	27	0												
mk_sealed_dynasty_sigil_i	913	10115	9	13886	1	1	1	240	60	8	10115	1	0	10114	10	0	36518	9	0	36538	3	4101	36553	2	0	36563	1	0	2134	2	0	1462	31	0												
mk_star_stone_hp_potion	914	14028	9	14038	1	1	0	240	100	1	14009	6	0																																	
mk_star_stone_mp_potion	915	14029	9	14040	1	1	0	240	100	1	14010	6	0																																	
mk_star_stone_all_potion	916	14030	9	14042	1	1	0	240	100	3	14009	2	0	14010	2	0	14011	3	0																											
mk_star_stone_might_potion	917	14031	9	14044	1	1	0	240	100	2	14009	2	0	14011	4	0																														
mk_star_stone_shield_potion	918	14032	9	14045	1	1	0	240	100	2	14010	2	0	14011	4	0																														
mk_star_stone_speed_up_potion	919	14033	9	14046	1	1	0	240	100	2	14010	4	0	14011	2	0																														
mk_star_stone_move_speed_potion	920	14034	9	14047	1	1	0	240	100	3	14009	1	0	14010	1	0	14011	4	0																											
mk_star_stone_critical_up_potion	921	14035	9	14048	1	1	0	240	100	3	14009	4	0	14010	1	0	14011	1	0																											
mk_star_stone_max_hp_potion	922	14036	9	14049	1	1	0	240	100	2	14009	4	0	14011	2	0																														
mk_star_stone_max_mp_potion	923	14037	9	14050	1	1	0	240	100	2	14010	4	0	14011	2	0																														
mk_star_stone_high_hp_potion	924	13722	9	14039	1	1	0	240	100	1	14009	8	0																																	
mk_star_stone_high_mp_potion	925	13723	9	14041	1	1	0	240	100	1	14009	8	0																																	
mk_star_stone_high_all_potion	926	13724	9	14043	1	1	0	240	100	3	14009	4	0	14010	4	0	14011	7	0																											
mk_star_stone_recovery_potion	927	13725	9	14051	1	1	0	240	100	3	14009	4	0	14010	4	0	14011	2	0																											
mk_star_energy_stone	928	13726	9	13277	1	1	0	240	100	3	14009	6	0	14010	6	0	14011	6	0																											
mk_high_star_energy_stone	929	13727	9	13278	1	1	0	240	100	3	14009	10	0	14010	10	0	14011	10	0																											
mk_fire_crystal	930	13993	9	9552	1	1	0	240	100	1	14015	20	0																																	
mk_water_crystal	931	13994	9	9553	1	1	0	240	100	1	14016	20	0																																	
mk_wind_crystal	932	13995	9	9555	1	1	0	240	100	1	14017	20	0																																	
mk_earth_crystal	933	13996	9	9554	1	1	0	240	100	1	14018	20	0																																	
mk_unholy_crystal	934	13997	9	9556	1	1	0	240	100	1	14019	20	0																																	
mk_holy_crystal	935	13998	9	9557	1	1	0	240	100	1	14020	20	0																																	
mk_soul_energy	936	14854	2	14855	1	1	0	240	25	1	14856	1	0																																	
mk_sealed_vesper_helmet	954	15792	10	13143	1	1	1	252	60	8	15792	1	0	15660	10	0	36523	9	0	36543	4	4114	36553	4	0	36563	3	0	2134	5	0	1462	84	0												
mk_sealed_vesper_leather_helmet	955	15793	10	13144	1	1	1	252	60	8	15793	1	0	15661	10	0	36518	23	0	36538	6	4101	36553	4	0	36563	3	0	2134	5	0	1462	84	0												
mk_sealed_vesper_circlet	956	15794	10	13145	1	1	1	252	60	8	15794	1	0	15662	10	0	36528	25	0	36533	8	0	36553	4	0	36563	3	0	2134	5	0	1462	84	0												
mk_sealed_vesper_cuirass	957	15795	10	14105	1	1	1	252	60	8	15795	1	0	15663	10	0	36523	23	0	36543	11	4114	36553	9	0	36563	7	0	2134	13	0	1462	225	0												
mk_sealed_vesper_houberk	958	15796	10	14106	1	1	1	252	60	8	15796	1	0	15664	10	0	36518	45	0	36538	12	4101	36553	7	0	36563	5	0	2134	10	0	1462	168	0												
mk_sealed_vesper_jaket	959	15797	10	14107	1	1	1	252	60	8	15797	1	0	15665	10	0	36528	49	0	36533	15	0	36553	7	0	36563	5	0	2134	10	0	1462	168	0												
mk_sealed_vesper_gaiter	960	15798	10	14108	1	1	1	252	60	8	15798	1	0	15666	10	0	36523	15	0	36543	7	4114	36553	6	0	36563	5	0	2134	9	0	1462	141	0												
mk_sealed_vesper_gauntlet	963	15801	10	14109	1	1	1	252	60	8	15801	1	0	15667	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2134	4	0	1462	57	0												
mk_sealed_vesper_boots	966	15804	10	14110	1	1	1	252	60	8	15804	1	0	15668	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2134	4	0	1462	57	0												
mk_sealed_vesper_verteidiger	970	15808	10	14111	1	1	1	252	60	8	15808	1	0	15669	10	0	36523	6	0	36543	3	4114	36553	3	0	36563	2	0	2134	4	0	1462	59	0												
mk_sealed_vesper_leather_legging	961	15799	10	14112	1	1	1	252	60	8	15799	1	0	15670	10	0	36518	28	0	36538	7	4101	36553	4	0	36563	4	0	2134	7	0	1462	106	0												
mk_sealed_vesper_leather_gloves	964	15802	10	14113	1	1	1	252	60	8	15802	1	0	15671	10	0	36518	15	0	36538	4	4101	36553	3	0	36563	2	0	2134	4	0	1462	57	0												
mk_sealed_vesper_leather_boots	967	15805	10	14114	1	1	1	252	60	8	15805	1	0	15672	10	0	36518	15	0	36538	4	4101	36553	3	0	36563	2	0	2134	4	0	1462	57	0												
mk_sealed_vesper_hose	962	15800	10	14115	1	1	1	252	60	8	15800	1	0	15673	10	0	36528	31	0	36533	10	0	36553	4	0	36563	4	0	2134	7	0	1462	106	0												
mk_sealed_vesper_gloves	965	15803	10	14116	1	1	1	252	60	8	15803	1	0	15674	10	0	36528	17	0	36533	5	0	36553	3	0	36563	2	0	2134	4	0	1462	57	0												
mk_sealed_vesper_shoes	968	15806	10	14117	1	1	1	252	60	8	15806	1	0	15675	10	0	36528	17	0	36533	5	0	36553	3	0	36563	2	0	2134	4	0	1462	57	0												
mk_vesper_cutter	977	15815	10	13457	1	1	1	252	60	8	15815	1	0	15634	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_vesper_slasher	978	15816	10	13458	1	1	1	252	60	8	15816	1	0	15635	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_vesper_burster	979	15817	10	13459	1	1	1	252	60	8	15817	1	0	15636	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_vesper_shaper	980	15818	10	13460	1	1	1	252	60	8	15818	1	0	15637	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_vesper_fighter	981	15819	10	13461	1	1	1	252	60	8	15819	1	0	15638	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_vesper_stormer	982	15820	10	13462	1	1	1	252	60	8	15820	1	0	15639	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_vesper_avenger	983	15821	10	13463	1	1	1	252	60	8	15821	1	0	15640	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_vesper_retributer	984	15822	10	13464	1	1	1	252	60	8	15822	1	0	15641	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_vesper_caster	985	15823	10	13465	1	1	1	252	60	8	15823	1	0	15642	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_vesper_singer	986	15824	10	13466	1	1	1	252	60	8	15824	1	0	15643	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_vesper_thrower	987	15825	10	13467	1	1	1	252	60	8	15825	1	0	15644	10	0	36523	69	0	36543	32	4114	36548	28	0	36563	21	0	2134	39	0	1462	675	0												
mk_sealed_vesper_earring	972	15810	10	14160	1	1	1	252	70	7	15810	1	0	15770	10	0	36523	9	0	36558	6	0	36563	2	0	2134	3	0	1462	44	0															
mk_sealed_vesper_necklace	973	15811	10	14161	1	1	1	252	70	7	15811	1	0	15771	10	0	36523	12	0	36558	8	0	36563	2	0	2134	4	0	1462	58	0															
mk_sealed_vesper_ring	971	15809	10	14162	1	1	1	252	70	7	15809	1	0	15769	10	0	36523	6	0	36558	4	0	36563	1	0	2134	2	0	1462	29	0															
mk_sealed_vesper_sigil	969	15807	10	13887	1	1	1	252	60	8	15807	1	0	15691	10	0	36518	16	0	36538	4	4101	36553	3	0	36563	2	0	2134	4	0	1462	59	0												
mk_sealed_destino_helmet	937	15775	9	15694	1	1	1	246	60	8	15775	1	0	15645	10	0	36523	7	0	36543	3	4114	36553	3	0	36563	2	0	2134	4	0	1462	61	0												
mk_sealed_destino_leather_helmet	938	15776	9	15695	1	1	1	246	60	8	15776	1	0	15646	10	0	36518	17	0	36538	5	4101	36553	3	0	36563	2	0	2134	4	0	1462	61	0												
mk_sealed_destino_circlet	939	15777	9	15696	1	1	1	246	60	8	15777	1	0	15647	10	0	36528	18	0	36533	6	0	36553	3	0	36563	2	0	2134	4	0	1462	61	0												
mk_sealed_destino_cuirass	940	15778	9	15697	1	1	1	246	60	8	15778	1	0	15648	10	0	36523	17	0	36543	8	4114	36553	6	0	36563	5	0	2134	10	0	1462	162	0												
mk_sealed_destino_houberk	941	15779	9	15698	1	1	1	246	60	8	15779	1	0	15649	10	0	36518	33	0	36538	9	4101	36553	5	0	36563	4	0	2134	7	0	1462	122	0												
mk_sealed_destino_jaket	942	15780	9	15699	1	1	1	246	60	8	15780	1	0	15650	10	0	36528	36	0	36533	11	0	36553	5	0	36563	4	0	2134	7	0	1462	122	0												
mk_sealed_destino_gaiter	943	15781	9	15700	1	1	1	246	60	8	15781	1	0	15651	10	0	36523	11	0	36543	5	4114	36553	4	0	36563	3	0	2134	6	0	1462	102	0												
mk_sealed_destino_leather_legging	944	15782	9	15701	1	1	1	246	60	8	15782	1	0	15652	10	0	36518	21	0	36538	6	4101	36553	3	0	36563	3	0	2134	5	0	1462	76	0												
mk_sealed_destino_hose	945	15783	9	15702	1	1	1	246	60	8	15783	1	0	15653	10	0	36528	22	0	36533	7	0	36553	3	0	36563	3	0	2134	5	0	1462	76	0												
mk_sealed_destino_gauntlet	946	15784	9	15703	1	1	1	246	60	8	15784	1	0	15654	10	0	36523	5	0	36543	2	4114	36553	2	0	36563	2	0	2134	3	0	1462	41	0												
mk_sealed_destino_leather_gloves	947	15785	9	15704	1	1	1	246	60	8	15785	1	0	15655	10	0	36518	11	0	36538	3	4101	36553	2	0	36563	2	0	2134	3	0	1462	41	0												
mk_sealed_destino_gloves	948	15786	9	15705	1	1	1	246	60	8	15786	1	0	15656	10	0	36528	12	0	36533	4	0	36553	2	0	36563	2	0	2134	3	0	1462	41	0												
mk_sealed_destino_boots	949	15787	9	15706	1	1	1	246	60	8	15787	1	0	15657	10	0	36523	5	0	36543	2	4114	36553	2	0	36563	2	0	2134	3	0	1462	41	0												
mk_sealed_destino_leather_boots	950	15788	9	15707	1	1	1	246	60	8	15788	1	0	15658	10	0	36518	11	0	36538	3	4101	36553	2	0	36563	2	0	2134	3	0	1462	41	0												
mk_sealed_destino_shoes	951	15789	9	15708	1	1	1	246	60	8	15789	1	0	15659	10	0	36528	12	0	36533	4	0	36553	2	0	36563	2	0	2134	3	0	1462	41	0												
mk_sealed_destino_sigil	952	15790	9	15709	1	1	1	246	60	8	15790	1	0	15692	10	0	36518	12	0	36538	3	4101	36553	2	0	36563	2	0	2134	3	0	1462	43	0												
mk_sealed_destino_shield	953	15791	9	15710	1	1	1	246	60	8	15791	1	0	15693	10	0	36523	5	0	36543	2	4114	36553	2	0	36563	2	0	2134	3	0	1462	43	0												
mk_sealed_destino_ring	974	15812	9	15766	1	1	1	246	70	7	15812	1	0	15772	10	0	36523	5	0	36558	3	0	36563	1	0	2134	2	0	1462	21	0															
mk_sealed_destino_earring	975	15813	9	15767	1	1	1	246	70	7	15813	1	0	15773	10	0	36523	7	0	36558	4	0	36563	1	0	2134	2	0	1462	32	0															
mk_sealed_destino_necklace	976	15814	9	15768	1	1	1	246	70	7	15814	1	0	15774	10	0	36523	9	0	36558	6	0	36563	2	0	2134	3	0	1462	42	0															
mk_black_skeleton_circlet	988	16110	6	16098	1	1	0	168	10	10	16110	1	0	16122	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0						
mk_oldgold_skeleton_circlet	989	16111	6	16099	1	1	0	168	10	10	16111	1	0	16123	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0						
mk_green_skeleton_circlet	990	16112	6	16100	1	1	0	168	10	10	16112	1	0	16124	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0						
mk_brown_skeleton_circlet	991	16113	6	16101	1	1	0	168	10	10	16113	1	0	16125	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0						
mk_shark_of_cap	992	16114	6	16102	1	1	0	168	10	10	16114	1	0	16126	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0						
mk_gold_horn_cap	993	16115	6	16103	1	1	0	168	10	10	16115	1	0	16127	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0						
mk_silver_horn_cap	994	16116	6	16104	1	1	0	168	10	10	16116	1	0	16128	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0						
mk_penguin_of_cap	995	16117	6	16105	1	1	0	168	10	10	16117	1	0	16129	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0						
mk_turban_brown_hat	996	16118	6	16106	1	1	0	168	10	10	16118	1	0	16130	10	0	36516	300	0	36521	58	0	36526	164	0	36536	75	4095	36541	54	4108	36531	100	0	36561	34	0	34994	2400	0						
