id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
25016	The 3rd Underwater Guardian	Raid Boss	3F	8B	FE	-1
25017	Escort of the 3rd Guardian	Raid Fighter	3F	8B	FE	-1
25018	Support of the 3rd Guardian	Raid Fighter	3F	8B	FE	-1
25019	Pan Dryad	Raid Boss	3F	8B	FE	-1
25020	Breka Warlock Pastu	Raid Boss	3F	8B	FE	-1
25021	Pastu's Silhouette	Raid Fighter	3F	8B	FE	-1
25022	Pastu's Shadow	Raid Fighter	3F	8B	FE	-1
25023	Marsh Stakato Queen Zyrnna	Raid Boss	3F	8B	FE	-1
25024	Jeruna's Escort Captain	Raid Fighter	3F	8B	FE	-1
25025	Jeruna's Escort	Raid Fighter	3F	8B	FE	-1
25026	Ketra's Commander Atis	Raid Boss	3F	8B	FE	-1
25027	Ketra Marksman	Raid Fighter	3F	8B	FE	-1
25028	Ketra Raider	Raid Fighter	3F	8B	FE	-1
25029	Atraiban	Raid Boss	3F	8B	FE	-1
25030	Atraiban's Top Disciple	Raid Fighter	3F	8B	FE	-1
25031	Atraiban's Disciple	Raid Fighter	3F	8B	FE	-1
25032	Eva's Guardian Millenu	Raid Boss	3F	8B	FE	-1
25033	Millenu Escort Wizard	Raid Fighter	3F	8B	FE	-1
25034	Millenu Escort Warrior	Raid Fighter	3F	8B	FE	-1
25035	Shilen's Messenger Cabrio	Raid Boss	3F	8B	FE	-1
25036	Cabrio Captor	Raid Fighter	3F	8B	FE	-1
25037	Cabrio Blader	Raid Fighter	3F	8B	FE	-1
25038	Tirak	Raid Boss	3F	8B	FE	-1
25039	Tirak's Escort	Raid Fighter	3F	8B	FE	-1
25040	Tirak's Knight	Raid Fighter	3F	8B	FE	-1
25041	Remmel	Raid Boss	3F	8B	FE	-1
25042	Remmel's Archer	Raid Fighter	3F	8B	FE	-1
25043	Remmel's Escort	Raid Fighter	3F	8B	FE	-1
25044	Barion	Raid Boss	3F	8B	FE	-1
25045	Barion's Dark Wizard	Raid Fighter	3F	8B	FE	-1
25046	Barion's Soldier	Raid Fighter	3F	8B	FE	-1
25047	Karte	Raid Boss	3F	8B	FE	-1
25048	Karte's Chief Knight	Raid Fighter	3F	8B	FE	-1
25049	Karte's Royal Guards	Raid Fighter	3F	8B	FE	-1
25050	Verfa	Raid Boss	3F	8B	FE	-1
25051	Rahha	Raid Boss	3F	8B	FE	-1
25052	Priestess of Rahha	Raid Fighter	3F	8B	FE	-1
25053	Fanatics of Rahha	Raid Fighter	3F	8B	FE	-1
25054	Kernon	Raid Boss	3F	8B	FE	-1
25055	Taliadon	Raid Fighter	3F	8B	FE	-1
25056	Vemsk	Raid Fighter	3F	8B	FE	-1
25057	Beacon of Blue Sky	Raid Boss	3F	8B	FE	-1
25058	Beacon's Shooter	Raid Fighter	3F	8B	FE	-1
25059	Beacon's Warrior	Raid Fighter	3F	8B	FE	-1
25060	Unrequited Kael	Raid Boss	3F	8B	FE	-1
25061	Kael's Bead	Raid Fighter	3F	8B	FE	-1
25062	Kael's Escort	Raid Fighter	3F	8B	FE	-1
25063	Chertuba of Great Soul	Raid Boss	3F	8B	FE	-1
25064	Wizard of Storm Teruk	Raid Boss	3F	8B	FE	-1
25065	Teruk's Escort	Raid Fighter	3F	8B	FE	-1
25066	Teruk's Knight	Raid Fighter	3F	8B	FE	-1
25067	Red Flag Captain Shaka	Raid Boss	3F	8B	FE	-1
25068	Shaka's Sniper	Raid Fighter	3F	8B	FE	-1
25069	Shaka's Follower	Raid Fighter	3F	8B	FE	-1
25070	Enchanted Forest Lookout Ruell	Raid Boss	3F	8B	FE	-1
25071	Ruell's Wind	Raid Fighter	3F	8B	FE	-1
25072	Ruell's Unicorn	Raid Fighter	3F	8B	FE	-1
25073	Bloody Priest Rudelto	Raid Boss	3F	8B	FE	-1
25074	Rudelto's Banshee	Raid Fighter	3F	8B	FE	-1
25075	Rudelto's Dre Vanul	Raid Fighter	3F	8B	FE	-1
25076	Princess Molrang	Raid Boss	3F	8B	FE	-1
25077	Escort Captain Dogun	Raid Fighter	3F	8B	FE	-1
25078	Princess' Escort	Raid Fighter	3F	8B	FE	-1
25079	Cat's Eye	Raid Boss	3F	8B	FE	-1
25080	Mercenary	Raid Fighter	3F	8B	FE	-1
25081	Cat's Eye Bandit	Raid Fighter	3F	8B	FE	-1
25082	Leader of Cat Gang	Raid Boss	3F	8B	FE	-1
25083	Cat Gang	Raid Fighter	3F	8B	FE	-1
25084	Cat Gang	Raid Fighter	3F	8B	FE	-1
25085	Timak Orc Ranger Captain	Raid Boss	3F	8B	FE	-1
25086	Timak Orc Ranger	Raid Fighter	3F	8B	FE	-1
25087	Timak Orc Ranger	Raid Fighter	3F	8B	FE	-1
25088	Crazy Mechanic Golem	Raid Boss	3F	8B	FE	-1
25089	Soulless Wild Boar	Raid Boss	3F	8B	FE	-1
25090	Soulless Wolf	Raid Fighter	3F	8B	FE	-1
25091	Soulless Bear	Raid Fighter	3F	8B	FE	-1
25092	Korim	Raid Boss	3F	8B	FE	-1
25093	Korim Guard Captain Kaywon	Raid Fighter	3F	8B	FE	-1
25094	Korim Guards	Raid Fighter	3F	8B	FE	-1
25095	Elf Renoa	Raid Boss	3F	8B	FE	-1
25096	Renoa's Elpy	Raid Fighter	3F	8B	FE	-1
25097	Renoa's Hog	Raid Fighter	3F	8B	FE	-1
25098	Sejarr's Servitor	Raid Boss	3F	8B	FE	-1
25099	Rotting Tree Repiro	Raid Boss	3F	8B	FE	-1
25100	Spirit of the Sea of Spores	Raid Fighter	3F	8B	FE	-1
25101	Warrior of the Sea of Spores	Raid Fighter	3F	8B	FE	-1
25102	Shacram	Raid Boss	3F	8B	FE	-1
25103	Wizard Isirr	Raid Boss	3F	8B	FE	-1
25104	Isirr's Escort	Raid Fighter	3F	8B	FE	-1
25105	Isirr's Escorts	Raid Fighter	3F	8B	FE	-1
25106	Ghost of the Well Lidia	Raid Boss	3F	8B	FE	-1
25107	Lidia's Archer	Raid Fighter	3F	8B	FE	-1
25108	Lidia's Warrior	Raid Fighter	3F	8B	FE	-1
25109	Antharas Priest Cloe	Raid Boss	3F	8B	FE	-1
25110	Cloe's Servitor	Raid Fighter	3F	8B	FE	-1
25111	Cloe's Servitor	Raid Fighter	3F	8B	FE	-1
25112	Beleth' Agent Meana	Raid Boss	3F	8B	FE	-1
25113	Meana's Maid	Raid Fighter	3F	8B	FE	-1
25114	Meana's Guard Doll	Raid Fighter	3F	8B	FE	-1
25115	Icarus Sample 1	Raid Boss	3F	8B	FE	-1
25116	Icarus Sample 2	Raid Fighter	3F	8B	FE	-1
25117	Icarus Sample 3	Raid Fighter	3F	8B	FE	-1
25118	Execution Grounds Watchman Guillotine	Raid Boss	3F	8B	FE	-1
25119	Fairy Queen's Messenger Berun	Raid Boss	3F	8B	FE	-1
25120	Berun's Servant	Raid Fighter	3F	8B	FE	-1
25121	Berun's Prattler	Raid Fighter	3F	8B	FE	-1
25122	Refugee Applicant Leo	Raid Boss	3F	8B	FE	-1
25123	Leo's Servant	Raid Fighter	3F	8B	FE	-1
25124	Leo's Steward	Raid Fighter	3F	8B	FE	-1
25125	Fierce Tiger King Angel	Raid Boss	3F	8B	FE	-1
25126	Longhorn Golkonda	Raid Boss	3F	8B	FE	-1
25127	Langk Matriarch Rashkos	Raid Boss	3F	8B	FE	-1
25128	Vuku Grand Priest Gharmash	Raid Boss	3F	8B	FE	-1
25129	Vuku Shaman	Raid Fighter	3F	8B	FE	-1
25130	Gharmash's Pet Trimden	Raid Fighter	3F	8B	FE	-1
25131	Slaughter Lord Gato	Raid Boss	3F	8B	FE	-1
25132	Gato's Sniper	Raid Fighter	3F	8B	FE	-1
25133	Gato's Troop Captain	Raid Fighter	3F	8B	FE	-1
25134	Leto Chief Talkin	Raid Boss	3F	8B	FE	-1
25135	Talkin's Priest	Raid Fighter	3F	8B	FE	-1
25136	Talkin's Escort	Raid Fighter	3F	8B	FE	-1
25137	Beleth' Seer Sephia	Raid Boss	3F	8B	FE	-1
25138	Soul Drinker	Raid Fighter	3F	8B	FE	-1
25139	Sephia's Salve	Raid Fighter	3F	8B	FE	-1
25140	Hekaton Prime	Raid Boss	3F	8B	FE	-1
25141	Hekaton Cottus	Raid Fighter	3F	8B	FE	-1
25142	Hekaton Chires	Raid Fighter	3F	8B	FE	-1
25143	Fire of Wrath Shuriel	Raid Boss	3F	8B	FE	-1
25144	Shuriel's Oracle	Raid Fighter	3F	8B	FE	-1
25145	Shuriel's Paladin	Raid Fighter	3F	8B	FE	-1
25146	Evil Spirit Bifrons	Raid Boss	3F	8B	FE	-1
25147	Assassin of Bifrons	Raid Fighter	3F	8B	FE	-1
25148	Butcher of Bifrons	Raid Fighter	3F	8B	FE	-1
25149	Zombie Lord Crowl	Raid Boss	3F	8B	FE	-1
25150	Evil Spirit Archer	Raid Fighter	3F	8B	FE	-1
25151	Evil Spirit Warrior	Raid Fighter	3F	8B	FE	-1
25152	Flame Lord Shadar	Raid Boss	3F	8B	FE	-1
25153	Claws of Shadar	Raid Fighter	3F	8B	FE	-1
25154	Whip of Shadar	Raid Fighter	3F	8B	FE	-1
25155	Shaman King Selu	Raid Boss	3F	8B	FE	-1
25156	Fanatic Wizard	Raid Fighter	3F	8B	FE	-1
25157	Fanatic Soldier	Raid Fighter	3F	8B	FE	-1
25158	King Tarlk	Raid Boss	3F	8B	FE	-1
25159	Paniel the Unicorn	Raid Boss	3F	8B	FE	-1
25160	Rapini the Unicorn	Raid Fighter	3F	8B	FE	-1
25161	Ririf the Unicorn	Raid Fighter	3F	8B	FE	-1
25162	Giant Marpanak	Raid Boss	3F	8B	FE	-1
25163	Roaring Skylancer	Raid Boss	3F	8B	FE	-1
25166	Ikuntai	Raid Boss	3F	8B	FE	-1
25167	Ikuntai's Servitor	Raid Fighter	3F	8B	FE	-1
25168	Ikuntai's Pawn	Raid Fighter	3F	8B	FE	-1
25169	Ragraman	Raid Boss	3F	8B	FE	-1
25170	Lizardmen Captain Hellion	Raid Boss	3F	8B	FE	-1
25171	Hellion's Archers	Raid Fighter	3F	8B	FE	-1
25172	Hellion's Escort	Raid Fighter	3F	8B	FE	-1
25173	Tiger King Karuta	Raid Boss	3F	8B	FE	-1
25174	Karuta's Follower	Raid Fighter	3F	8B	FE	-1
25175	Karuta's Subordinate	Raid Fighter	3F	8B	FE	-1
25176	Black Lily	Raid Boss	3F	8B	FE	-1
25177	Guardian Knight of Black Lily	Raid Fighter	3F	8B	FE	-1
25178	Servitor of Black Lily	Raid Fighter	3F	8B	FE	-1
25179	Giant Statue Guardian Karum	Raid Boss	3F	8B	FE	-1
25180	Karum's Guard	Raid Fighter	3F	8B	FE	-1
25181	Karum's Warrior	Raid Fighter	3F	8B	FE	-1
25182	Demon Kuri	Raid Boss	3F	8B	FE	-1
25183	Kuri's Wife	Raid Fighter	3F	8B	FE	-1
25184	Devil Blader of Chaos	Raid Fighter	3F	8B	FE	-1
25185	Tasaba Patriarch Hellena	Raid Boss	3F	8B	FE	-1
25186	Hellena's Sniper	Raid Fighter	3F	8B	FE	-1
25187	Hellena's Soldier	Raid Fighter	3F	8B	FE	-1
25188	Apepi	Raid Boss	3F	8B	FE	-1
25189	Cronos' Servitor Mumu	Raid Boss	3F	8B	FE	-1
25190	Mumu's Wizard	Raid Fighter	3F	8B	FE	-1
25191	Mumu's Warrior	Raid Fighter	3F	8B	FE	-1
25192	Earth Protector Panathen	Raid Boss	3F	8B	FE	-1
25193	Panathen's Knight	Raid Fighter	3F	8B	FE	-1
25194	Panathen's Protectors	Raid Fighter	3F	8B	FE	-1
25198	Fafurion's Herald Lokness	Raid Boss	3F	8B	FE	-1
25199	Water Dragon Priest Sheshark	Raid Boss	3F	8B	FE	-1
25200	Sheshark's Family	Raid Fighter	3F	8B	FE	-1
25201	Sheshark's Escort	Raid Fighter	3F	8B	FE	-1
25202	Krokian Padisha Sobekk	Raid Boss	3F	8B	FE	-1
25203	Parhit Sha Sobekk	Raid Fighter	3F	8B	FE	-1
25204	Krokian Sha Sobekk	Raid Fighter	3F	8B	FE	-1
25205	Ocean Flame Ashakiel	Raid Boss	3F	8B	FE	-1
25206	Ashakiel's Blade	Raid Fighter	3F	8B	FE	-1
25207	Ashakiel's Rod	Raid Fighter	3F	8B	FE	-1
25208	Water Couatl Ateka	Raid Boss	3F	8B	FE	-1
25209	Ateka's Shaman	Raid Fighter	3F	8B	FE	-1
25210	Ateka's Soldier	Raid Fighter	3F	8B	FE	-1
25211	Sebek	Raid Boss	3F	8B	FE	-1
25212	Sebek's Priest	Raid Fighter	3F	8B	FE	-1
25213	Sebek's Fanatic	Raid Fighter	3F	8B	FE	-1
25214	Fafurion's Servant Sika	Raid Boss	3F	8B	FE	-1
25215	Sika's Mage	Raid Fighter	3F	8B	FE	-1
25216	Sika's Warrior	Raid Fighter	3F	8B	FE	-1
25217	Cursed Clara	Raid Boss	3F	8B	FE	-1
25218	Clara's Marksman	Raid Fighter	3F	8B	FE	-1
25219	Clara's Pawn	Raid Fighter	3F	8B	FE	-1
25220	Death Lord Hallate	Raid Boss	3F	8B	FE	-1
25221	Death Mage Krician	Raid Fighter	3F	8B	FE	-1
25222	Death Fighter Harik	Raid Fighter	3F	8B	FE	-1
25223	Soul Collector Acheron	Raid Boss	3F	8B	FE	-1
25224	Soul Slasher	Raid Fighter	3F	8B	FE	-1
25225	Soul Strainer	Raid Fighter	3F	8B	FE	-1
25226	Roaring Lord Kastor	Raid Boss	3F	8B	FE	-1
25227	Kastor's Priest	Raid Fighter	3F	8B	FE	-1
25228	Kastor's Prefect	Raid Fighter	3F	8B	FE	-1
25229	Storm Winged Naga	Raid Boss	3F	8B	FE	-1
25230	Timak Priest Ragoth	Raid Boss	3F	8B	FE	-1
25231	Ragoth' Escort	Raid Fighter	3F	8B	FE	-1
25232	Ragoth' Herald	Raid Fighter	3F	8B	FE	-1
25233	Spirit of Andras, the Betrayer	Raid Boss	3F	8B	FE	-1
25234	Ancient Weird Drake	Raid Boss	3F	8B	FE	-1
25235	Vanor Chief Kandra	Raid Boss	3F	8B	FE	-1
25236	Kandra's Healer	Raid Fighter	3F	8B	FE	-1
25237	Kandra's Guard	Raid Fighter	3F	8B	FE	-1
25238	Abyss Brukunt	Raid Boss	3F	8B	FE	-1
25239	Monstrous Beast of Abyss Brukunt	Raid Fighter	3F	8B	FE	-1
25240	Wild Beast of Abyss Brukunt	Raid Fighter	3F	8B	FE	-1
25241	Harit Hero Tamash	Raid Boss	3F	8B	FE	-1
25242	Tamash's Advisor	Raid Fighter	3F	8B	FE	-1
25243	Tamash's Confidant	Raid Fighter	3F	8B	FE	-1
25244	Last Lesser Giant Olkuth	Raid Boss	3F	8B	FE	-1
25245	Last Lesser Giant Glaki	Raid Boss	3F	8B	FE	-1
25246	Glaki's Henchman	Raid Fighter	3F	8B	FE	-1
25247	Glaki's Servant	Raid Fighter	3F	8B	FE	-1
25248	Doom Blade Thanatos	Raid Boss	3F	8B	FE	-1
25249	Menacing Palatanos	Raid Boss	3F	8B	FE	-1
25250	Man-Eating Plant of Palatanos	Raid Fighter	3F	8B	FE	-1
25251	Sapling of Palatanos	Raid Fighter	3F	8B	FE	-1
25252	Palibati Queen Themis	Raid Boss	3F	8B	FE	-1
25253	Handmaiden of Themis	Raid Fighter	3F	8B	FE	-1
25254	Themis' Royal Guard	Raid Fighter	3F	8B	FE	-1
25255	Gargoyle Lord Tiphon	Raid Boss	3F	8B	FE	-1
25256	Taik High Prefect Arak	Raid Boss	3F	8B	FE	-1
25257	Arak's Archer	Raid Fighter	3F	8B	FE	-1
25258	Arak's Footman	Raid Fighter	3F	8B	FE	-1
25259	Zaken's Butcher Krantz	Raid Boss	3F	8B	FE	-1
25260	Iron Giant Totem	Raid Boss	3F	8B	FE	-1
25261	Totem Guard Archer	Raid Fighter	3F	8B	FE	-1
25262	Totem Guard	Raid Fighter	3F	8B	FE	-1
25263	Kernon's Faithful Servant Kelone	Raid Boss	3F	8B	FE	-1
25264	Kelone's Assassin	Raid Fighter	3F	8B	FE	-1
25265	Kelone's Secret Knight	Raid Fighter	3F	8B	FE	-1
25266	Bloody Empress Decarbia	Raid Boss	3F	8B	FE	-1
25267	Decarbia's Royal Guard	Raid Fighter	3F	8B	FE	-1
25268	Decarbia's Escort	Raid Fighter	3F	8B	FE	-1
25269	Beast Lord Behemoth	Raid Boss	3F	8B	FE	-1
25270	Behemoth Javeliner	Raid Fighter	3F	8B	FE	-1
25271	Behemoth Flare	Raid Fighter	3F	8B	FE	-1
25272	Partisan Commander Talakin	Raid Boss	3F	8B	FE	-1
25273	Carnamakos	Raid Boss	3F	8B	FE	-1
25274	Carnabarun	Raid Fighter	3F	8B	FE	-1
25275	Carnassiud	Raid Fighter	3F	8B	FE	-1
25276	Death Lord Ipos	Raid Boss	3F	8B	FE	-1
25277	Lilith' Witch Marilion	Raid Boss	3F	8B	FE	-1
25278	Dead Soul of the Branded	Raid Fighter	3F	8B	FE	-1
25279	Evil Spirit of the Branded	Raid Fighter	3F	8B	FE	-1
25280	Pagan Watchman Cerberon	Raid Boss	3F	8B	FE	-1
25281	Anakim's Nemesis Zakaron	Raid Boss	3F	8B	FE	-1
25282	Death Lord Shax	Raid Boss	3F	8B	FE	-1
25283	Lilith	Apostle	3F	8B	FE	-1
25284	Lilith' Agent		3F	8B	FE	-1
25285	Lilith' Escort		3F	8B	FE	-1
25286	Anakim	Fallen Angel	3F	8B	FE	-1
25287	Anakim's Guardian		3F	8B	FE	-1
25288	Anakim's Royal Guard		3F	8B	FE	-1
25289	Anakim's Executor		3F	8B	FE	-1
25290	Daimon the White-eyed	Raid Boss	9C	E8	A9	-1
25291	Daimon's Family	Raid Fighter	3F	8B	FE	-1
25292	Daimon's Family	Raid Fighter	3F	8B	FE	-1
25293	Hesti Guardian Deity of the Hot Springs	Raid Boss	3F	8B	FE	-1
25294	Hestia's Fighter	Raid Fighter	3F	8B	FE	-1
25295	Hestia's Follower	Raid Fighter	3F	8B	FE	-1
25296	Icicle Emperor Bumbalump	Raid Boss	3F	8B	FE	-1
25297	Icicle Giant	Raid Fighter	3F	8B	FE	-1
25298	Icicle Giant	Raid Fighter	3F	8B	FE	-1
25299	Ketra's Hero Hekaton	Raid Boss	3F	8B	FE	-1
25300	Hekaton's Scout	Raid Fighter	3F	8B	FE	-1
25301	Hekaton's Servant	Raid Fighter	3F	8B	FE	-1
25302	Ketra's Commander Tayr	Raid Boss	9C	E8	A9	-1
25303	Tayr's Aide	Raid Fighter	3F	8B	FE	-1
25304	Tayr's Royal Guard	Raid Fighter	3F	8B	FE	-1
25305	Ketra's Chief Brakki	Raid Boss	9C	E8	A9	-1
25306	Fire Spirit Nastron	Raid Boss	3F	8B	FE	-1
25307	Family of Nastron	Raid Fighter	3F	8B	FE	-1
25308	Family of Nastron	Raid Fighter	3F	8B	FE	-1
25309	Varka's Hero Shadith	Raid Boss	3F	8B	FE	-1
25310	Shadith' Escort Captain	Raid Fighter	3F	8B	FE	-1
25311	Shadith' Sentinel	Raid Fighter	3F	8B	FE	-1
25312	Varka's Commander Mos	Raid Boss	9C	E8	A9	-1
25313	Mos' Aide	Raid Fighter	3F	8B	FE	-1
25314	Mos' Escort	Raid Fighter	3F	8B	FE	-1
25315	Varka's Chief Horus	Raid Boss	9C	E8	A9	-1
25316	Water Spirit Ashutar	Raid Boss	3F	8B	FE	-1
25317	Family of Ashutar	Raid Fighter	3F	8B	FE	-1
25318	Family of Ashutar	Raid Fighter	3F	8B	FE	-1
25319	Ember	Raid Boss	3F	8B	FE	-1
25320	Sentinel of Ember	Raid Fighter	3F	8B	FE	-1
25321	Messenger of Ember	Raid Fighter	3F	8B	FE	-1
25322	Demon's Agent Falston	Raid Boss	3F	8B	FE	-1
25323	Falston's Disciple	Raid Fighter	3F	8B	FE	-1
25324	Servant of Falston	Raid Fighter	3F	8B	FE	-1
25325	Flame of Splendor Barakiel	Raid Boss	3F	8B	FE	-1
25326	Barakiel's Disciple	Raid Fighter	3F	8B	FE	-1
25327	Barakiel's Acolyte	Raid Fighter	3F	8B	FE	-1
25328	Eilhalder von Hellmann	Raid Boss	3F	8B	FE	-1
25329	Violet	Raid Fighter	3F	8B	FE	-1
25330	Kurstin	Raid Fighter	3F	8B	FE	-1
25331	Mina	Raid Fighter	3F	8B	FE	-1
25332	Dorian	Raid Fighter	3F	8B	FE	-1
25333	Anakazel	Invaders' Leader	3F	8B	FE	-1
25334	Anakazel	Invaders' Leader	3F	8B	FE	-1
25335	Anakazel	Invaders' Leader	3F	8B	FE	-1
25336	Anakazel	Invaders' Leader	3F	8B	FE	-1
25337	Anakazel	Invaders' Leader	3F	8B	FE	-1
25338	Anakazel	Invaders' Leader	3F	8B	FE	-1
25339	Halisha's Shadow	Ruler of Sepulcher	3F	8B	FE	-1
25340	Knight of Shadow		3F	8B	FE	-1
25341	Knight of Shadow		3F	8B	FE	-1
25342	Halisha's Shadow	Ruler of Sepulcher	3F	8B	FE	-1
25343	Knight of Shadow		3F	8B	FE	-1
25344	Knight of Shadow		3F	8B	FE	-1
25345	Knight of shadow		3F	8B	FE	-1
25346	Halisha's Shadow	Ruler of Sepulcher	3F	8B	FE	-1
25347	Knight of Shadow		3F	8B	FE	-1
25348	Knight of Shadow		3F	8B	FE	-1
25349	Halisha's Shadow	Ruler of Sepulcher	3F	8B	FE	-1
25350	Knight of Shadow		3F	8B	FE	-1
25351	Knight of Shadow		3F	8B	FE	-1
25352	Giant Wasteland Basilisk	Raid Boss	3F	8B	FE	-1
25353	Wasteland Basilisk	Raid Fighter	3F	8B	FE	-1
25354	Gargoyle Lord Sirocco	Raid Boss	3F	8B	FE	-1
25355	Sirocco's Gargoyle	Raid Fighter	3F	8B	FE	-1
25356	Sirocco's Escorts	Raid Fighter	3F	8B	FE	-1
25357	Sukar Ratman Chief	Raid Boss	3F	8B	FE	-1
25358	Sukar Ratman Escort	Raid Fighter	3F	8B	FE	-1
25359	Sukar Ratman Priest	Raid Fighter	3F	8B	FE	-1
25360	Tiger Hornet	Raid Boss	3F	8B	FE	-1
25361	Yellow Hornet	Raid Fighter	3F	8B	FE	-1
25362	Tracker Captain Sharuk	Raid Boss	3F	8B	FE	-1
25363	Sharuk's Tracker	Raid Fighter	3F	8B	FE	-1
25364	Sharuk's Marksman	Raid Fighter	3F	8B	FE	-1
25365	Patriarch Kuroboros	Raid Boss	3F	8B	FE	-1
25366	Kuroboros' Priest	Raid Boss	3F	8B	FE	-1
25367	Kuroboros' Follower	Raid Fighter	3F	8B	FE	-1
25368	Kuroboros' Discipline	Raid Fighter	3F	8B	FE	-1
25369	Soul Scavenger	Raid Boss	3F	8B	FE	-1
25370	Corpse Scavenger	Raid Fighter	3F	8B	FE	-1
25371	Anima Scavenger	Raid Fighter	3F	8B	FE	-1
25372	Discarded Guardian	Raid Boss	3F	8B	FE	-1
25373	Dagoniel's Herald Malex	Raid Boss	3F	8B	FE	-1
25374	Abyss Flyer	Raid Fighter	3F	8B	FE	-1
25375	Zombie Lord Ferkel	Raid Boss	3F	8B	FE	-1
25376	Ferkel's Warrior	Raid Fighter	3F	8B	FE	-1
25377	Ferkel's Priest	Raid Fighter	3F	8B	FE	-1
25378	Madness Beast	Raid Boss	3F	8B	FE	-1
25379	Dementia Beast	Raid Fighter	3F	8B	FE	-1
25380	Icarus' Herald Kaysha	Raid Boss	3F	8B	FE	-1
25381	Nightmare Flyer	Raid Fighter	3F	8B	FE	-1
25382	Hostile Flyer	Raid Fighter	3F	8B	FE	-1
25383	Revenant of Sir Calibus	Raid Boss	3F	8B	FE	-1
25384	Servant of Calibus	Raid Fighter	3F	8B	FE	-1
25385	Evil Spirit Tempest	Raid Boss	3F	8B	FE	-1
25386	Ghost of the Execution Grounds	Raid Fighter	3F	8B	FE	-1
25387	Malignant Spirit of the Execution Grounds	Raid Fighter	3F	8B	FE	-1
25388	Red Eye Captain Trakia	Raid Boss	3F	8B	FE	-1
25389	Red Eye Archer 	Raid Fighter	3F	8B	FE	-1
25390	Red Eye Guards	Raid Fighter	3F	8B	FE	-1
25391	Nurka's Messenger	Raid Boss	3F	8B	FE	-1
25392	Queen's Royal Guard Captain	Raid Boss	3F	8B	FE	-1
25393	Marsh Stakato Noble	Raid Fighter	3F	8B	FE	-1
25394	Premo Prime	Raid Boss	3F	8B	FE	-1
25395	Archon Susceptor	Raid Boss	3F	8B	FE	-1
25396	Kusion Susceptor	Raid Fighter	3F	8B	FE	-1
25397	Gustos Susceptor	Raid Fighter	3F	8B	FE	-1
25398	Beleth' Eye	Raid Boss	3F	8B	FE	-1
25399	Watchman's Apprentice	Raid Fighter	3F	8B	FE	-1
25400	Watchman's Servant	Raid Fighter	3F	8B	FE	-1
25401	Skyla	Raid Boss	3F	8B	FE	-1
25402	Skyla's Confidant	Raid Fighter	3F	8B	FE	-1
25403	Skyla's Follower	Raid Fighter	3F	8B	FE	-1
25404	Corsair Captain Kylon	Raid Boss	3F	8B	FE	-1
25405	Kylon's Pirate	Raid Fighter	3F	8B	FE	-1
25406	Kylon's Mate	Raid Fighter	3F	8B	FE	-1
25407	Lord Ishka 	Raid Boss	3F	8B	FE	-1
25408	Ishka's Elite Officer	Raid Fighter	3F	8B	FE	-1
25409	Ishka's Elite Soldier	Raid Fighter	3F	8B	FE	-1
25410	Road Scavenger Leader	Raid Boss	3F	8B	FE	-1
25411	Road Scavenger Henchman	Raid Fighter	3F	8B	FE	-1
25412	Necrosentinel Royal Guard	Raid Boss	3F	8B	FE	-1
25413	Necrosentinel Archer	Raid Fighter	3F	8B	FE	-1
25414	Necrosentinel Soldier	Raid Fighter	3F	8B	FE	-1
25415	Nakondas	Raid Boss	3F	8B	FE	-1
25416	Nakondas' Slave 	Raid Fighter	3F	8B	FE	-1
25417	Nakondas' Chain 	Raid Fighter	3F	8B	FE	-1
25418	Dread Avenger Kraven	Raid Boss	3F	8B	FE	-1
25419	Dread Panther	Raid Fighter	3F	8B	FE	-1
25420	Orfen's Handmaiden	Raid Boss	3F	8B	FE	-1
25421	Trisalim's Escort	Raid Fighter	3F	8B	FE	-1
25422	Rotting Tree's Servant	Raid Fighter	3F	8B	FE	-1
25423	Fairy Queen Timiniel	Raid Boss	3F	8B	FE	-1
25424	Timiniel's Escort	Raid Fighter	3F	8B	FE	-1
25425	Timiniel's Escort Captain	Raid Fighter	3F	8B	FE	-1
25426	Betrayer of Urutu Freki	Raid Boss	3F	8B	FE	-1
25427	Freki's Vampire Bat	Raid Fighter	3F	8B	FE	-1
25428	Freki's Wild Bear	Raid Fighter	3F	8B	FE	-1
25429	Mammon Collector Talos	Raid Boss	3F	8B	FE	-1
25430	Talos' Pawn	Raid Fighter	3F	8B	FE	-1
25431	Flamestone Golem	Raid Boss	3F	8B	FE	-1
25432	Elemental of Flame	Raid Fighter	3F	8B	FE	-1
25433	Elemental of Spark	Raid Fighter	3F	8B	FE	-1
25434	Bandit Leader Barda	Raid Boss	3F	8B	FE	-1
25435	Barda's Pawn	Raid Fighter	3F	8B	FE	-1
25436	Barda's Shaman	Raid Fighter	3F	8B	FE	-1
25437	Timak Orc Gosmos	Raid Boss	3F	8B	FE	-1
25438	Thief Kelbar	Raid Boss	3F	8B	FE	-1
25439	Kelbar's Subordinate	Raid Fighter	3F	8B	FE	-1
25440	Kelbar's Wizard	Raid Fighter	3F	8B	FE	-1
25441	Evil Spirit Cyrion	Raid Boss	3F	8B	FE	-1
25442	Evil Creature of Forest	Raid Fighter	3F	8B	FE	-1
25443	Anger of Forest	Raid Fighter	3F	8B	FE	-1
25444	Enmity Ghost Ramdal	Raid Boss	3F	8B	FE	-1
25445	Enmity Ghost	Raid Fighter	3F	8B	FE	-1
